_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,rating,what_is_the_rationale_for_your_choice,orig__golden,friendly,friendlyshow,id,orig,rating_gold,rating_gold_reason,uri
847148837,12/15/2015 00:33:22,False,1832367341,,12/15/2015 00:29:52,False,sendearnings,0.8333,8152580085630674071,USA,WA,Seattle,Low (weak influence),EU members would be developed states and I'd expect the EU membership to be a weak influence in thinking these countries would have a lower accident rate.,,EuropeanUnionMemberEconomies,European Union Member Economies,36,Dbpedia_URL_type_http://dbpedia.org/class/yago/EuropeanUnionMemberEconomies,,,https://en.wikipedia.org/wiki/Category:European_Union_member_economies
847148837,12/15/2015 03:29:21,False,1832459464,,12/15/2015 03:28:30,False,neodev,1.0,-8733982938644719358,CAN,ON,Toronto,no_influence,,,EuropeanUnionMemberEconomies,European Union Member Economies,36,Dbpedia_URL_type_http://dbpedia.org/class/yago/EuropeanUnionMemberEconomies,,,https://en.wikipedia.org/wiki/Category:European_Union_member_economies
847148838,12/14/2015 19:29:29,False,1831886012,,12/14/2015 19:27:16,False,neodev,0.8333,164728475736616226,USA,FL,Naples,no_influence,not at all,,StatesAndTerritoriesEstablishedIn1947,States and territories established In 1947,42,Dbpedia_URL_type_http://dbpedia.org/class/yago/StatesAndTerritoriesEstablishedIn1947,,,https://en.wikipedia.org/wiki/Category:States_and_territories_established_in_1947
847148838,12/14/2015 20:00:40,False,1831911473,,12/14/2015 19:58:11,False,neodev,1.0,-949082921944877288,USA,FL,Naples,no_influence,,,StatesAndTerritoriesEstablishedIn1947,States and territories established In 1947,42,Dbpedia_URL_type_http://dbpedia.org/class/yago/StatesAndTerritoriesEstablishedIn1947,,,https://en.wikipedia.org/wiki/Category:States_and_territories_established_in_1947
847148838,12/14/2015 23:30:30,False,1832327708,,12/14/2015 23:30:04,False,neodev,0.8333,-4709393052909220677,CAN,BC,Surrey,Low (weak influence),,,StatesAndTerritoriesEstablishedIn1947,States and territories established In 1947,42,Dbpedia_URL_type_http://dbpedia.org/class/yago/StatesAndTerritoriesEstablishedIn1947,,,https://en.wikipedia.org/wiki/Category:States_and_territories_established_in_1947
847148838,12/15/2015 00:33:22,False,1832367339,,12/15/2015 00:29:52,False,sendearnings,0.8333,8152580085630674071,USA,WA,Seattle,high_weak_influence,"The relative newness of the established state would have me thinking that this is a weak influence for potentially high accident rates, given the assumption that perhaps the traffic code isn't fully developed yet and the country itself may not be fully developed yet.",,StatesAndTerritoriesEstablishedIn1947,States and territories established In 1947,42,Dbpedia_URL_type_http://dbpedia.org/class/yago/StatesAndTerritoriesEstablishedIn1947,,,https://en.wikipedia.org/wiki/Category:States_and_territories_established_in_1947
847148838,12/15/2015 03:29:21,False,1832459459,,12/15/2015 03:28:30,False,neodev,1.0,-8733982938644719358,CAN,ON,Toronto,no_influence,,,StatesAndTerritoriesEstablishedIn1947,States and territories established In 1947,42,Dbpedia_URL_type_http://dbpedia.org/class/yago/StatesAndTerritoriesEstablishedIn1947,,,https://en.wikipedia.org/wiki/Category:States_and_territories_established_in_1947
847148839,12/16/2015 04:53:37,False,1833498082,,12/16/2015 04:44:13,False,prodege,0.8333,5061137115979871410,CAN,AB,Edmonton,high_weak_influence,more people.,,FederalCountries,Federal countries,45,Dbpedia_URL_type_http://dbpedia.org/class/yago/FederalCountries,,,https://en.wikipedia.org/wiki/Category:Federal_countries
847148839,12/16/2015 08:53:15,False,1833653673,,12/16/2015 08:51:51,False,eup_slw,0.8333,-207027250931399443,USA,CA,Visalia,no_influence,No influence towards traffics.,,FederalCountries,Federal countries,45,Dbpedia_URL_type_http://dbpedia.org/class/yago/FederalCountries,,,https://en.wikipedia.org/wiki/Category:Federal_countries
847148839,12/16/2015 13:09:26,False,1833793389,,12/16/2015 13:07:15,False,instagc,1.0,8762741513569883111,USA,NC,Raeford,no_influence,shouldnt make a difference one way or another,,FederalCountries,Federal countries,45,Dbpedia_URL_type_http://dbpedia.org/class/yago/FederalCountries,,,https://en.wikipedia.org/wiki/Category:Federal_countries
847148839,12/16/2015 19:54:57,False,1833968632,,12/16/2015 19:51:08,False,prodege,0.8333,-3056871777800068867,GBR,Z1,Swansea,Low (weak influence),DEVELOPED COUNTRIES SO MORE MODERN CARS,,FederalCountries,Federal countries,45,Dbpedia_URL_type_http://dbpedia.org/class/yago/FederalCountries,,,https://en.wikipedia.org/wiki/Category:Federal_countries
847148839,12/17/2015 05:04:48,False,1834295007,,12/17/2015 04:59:21,False,tremorgames,0.8333,-413049930456539271,USA,CA,,no_influence,i cant see any motive to means a righ risk,,FederalCountries,Federal countries,45,Dbpedia_URL_type_http://dbpedia.org/class/yago/FederalCountries,,,https://en.wikipedia.org/wiki/Category:Federal_countries
847148840,12/14/2015 19:29:29,False,1831886017,,12/14/2015 19:27:16,False,neodev,0.8333,164728475736616226,USA,FL,Naples,no_influence,its army,,MemberStatesOfNATO,Member states of NATO,48,Dbpedia_URL_type_http://dbpedia.org/class/yago/MemberStatesOfNATO,,,https://en.wikipedia.org/wiki/Category:Member_states_of_NATO
847148840,12/14/2015 20:00:40,False,1831911485,,12/14/2015 19:58:11,False,neodev,1.0,-949082921944877288,USA,FL,Naples,high_weak_influence,Ther is a lot of people driving,,MemberStatesOfNATO,Member states of NATO,48,Dbpedia_URL_type_http://dbpedia.org/class/yago/MemberStatesOfNATO,,,https://en.wikipedia.org/wiki/Category:Member_states_of_NATO
847148840,12/14/2015 23:30:30,False,1832327710,,12/14/2015 23:30:04,False,neodev,0.8333,-4709393052909220677,CAN,BC,Surrey,no_influence,,,MemberStatesOfNATO,Member states of NATO,48,Dbpedia_URL_type_http://dbpedia.org/class/yago/MemberStatesOfNATO,,,https://en.wikipedia.org/wiki/Category:Member_states_of_NATO
847148840,12/15/2015 00:33:22,False,1832367336,,12/15/2015 00:29:52,False,sendearnings,0.8333,8152580085630674071,USA,WA,Seattle,Low (weak influence),"That a country is in NATO means, to me, that it is at least minimally developed to Western standards, and I'd expect that to be a weak influence in thinking traffic accident rates would be low.",,MemberStatesOfNATO,Member states of NATO,48,Dbpedia_URL_type_http://dbpedia.org/class/yago/MemberStatesOfNATO,,,https://en.wikipedia.org/wiki/Category:Member_states_of_NATO
847148840,12/15/2015 03:29:21,False,1832459465,,12/15/2015 03:28:30,False,neodev,1.0,-8733982938644719358,CAN,ON,Toronto,no_influence,,,MemberStatesOfNATO,Member states of NATO,48,Dbpedia_URL_type_http://dbpedia.org/class/yago/MemberStatesOfNATO,,,https://en.wikipedia.org/wiki/Category:Member_states_of_NATO
847148841,12/15/2015 03:43:26,False,1832464600,,12/15/2015 03:40:45,False,prodege,0.8333,3512264911078893249,USA,CA,San Diego,no_influence,"again, the date a state was established has no influence in poor driving habits",,StatesAndTerritoriesEstablishedIn1932,States and territories established In 1932,52,Dbpedia_URL_type_http://dbpedia.org/class/yago/StatesAndTerritoriesEstablishedIn1932,,,https://en.wikipedia.org/wiki/Category:States_and_territories_established_in_1932
847148841,12/15/2015 17:04:11,False,1832900299,,12/15/2015 16:57:54,False,neodev,0.8333,-841024081855474301,USA,CA,Los Angeles,no_influence,not influency,,StatesAndTerritoriesEstablishedIn1932,States and territories established In 1932,52,Dbpedia_URL_type_http://dbpedia.org/class/yago/StatesAndTerritoriesEstablishedIn1932,,,https://en.wikipedia.org/wiki/Category:States_and_territories_established_in_1932
847148841,12/15/2015 20:33:37,False,1833167888,,12/15/2015 20:32:23,False,neodev,1.0,-4598379022041590689,CAN,BC,Vancouver,no_influence,irrelevant reason,,StatesAndTerritoriesEstablishedIn1932,States and territories established In 1932,52,Dbpedia_URL_type_http://dbpedia.org/class/yago/StatesAndTerritoriesEstablishedIn1932,,,https://en.wikipedia.org/wiki/Category:States_and_territories_established_in_1932
847148841,12/15/2015 23:39:50,False,1833330422,,12/15/2015 23:38:34,False,instagc,0.8333,2277784276678441681,USA,WV,Martinsburg,no_influence,Date has no influence,,StatesAndTerritoriesEstablishedIn1932,States and territories established In 1932,52,Dbpedia_URL_type_http://dbpedia.org/class/yago/StatesAndTerritoriesEstablishedIn1932,,,https://en.wikipedia.org/wiki/Category:States_and_territories_established_in_1932
847148841,12/16/2015 08:50:53,False,1833650598,,12/16/2015 08:50:15,False,clixsense,0.8333,-4913216405221838472,CAN,QC,Montréal,no_influence,,,StatesAndTerritoriesEstablishedIn1932,States and territories established In 1932,52,Dbpedia_URL_type_http://dbpedia.org/class/yago/StatesAndTerritoriesEstablishedIn1932,,,https://en.wikipedia.org/wiki/Category:States_and_territories_established_in_1932
847148842,12/16/2015 04:53:37,False,1833498080,,12/16/2015 04:44:13,False,prodege,0.8333,5061137115979871410,CAN,AB,Edmonton,high_weak_influence,Possibly old/bad road conditions.,,StatesAndTerritoriesEstablishedIn1918,States and territories established In 1918,58,Dbpedia_URL_type_http://dbpedia.org/class/yago/StatesAndTerritoriesEstablishedIn1918,,,https://en.wikipedia.org/wiki/Category:States_and_territories_established_in_1918
847148842,12/16/2015 08:53:15,False,1833653677,,12/16/2015 08:51:51,False,eup_slw,0.8333,-207027250931399443,USA,CA,Visalia,no_influence,No influence towards traffics.,,StatesAndTerritoriesEstablishedIn1918,States and territories established In 1918,58,Dbpedia_URL_type_http://dbpedia.org/class/yago/StatesAndTerritoriesEstablishedIn1918,,,https://en.wikipedia.org/wiki/Category:States_and_territories_established_in_1918
847148842,12/16/2015 13:09:26,False,1833793388,,12/16/2015 13:07:15,False,instagc,1.0,8762741513569883111,USA,NC,Raeford,no_influence,that should not make a difference,,StatesAndTerritoriesEstablishedIn1918,States and territories established In 1918,58,Dbpedia_URL_type_http://dbpedia.org/class/yago/StatesAndTerritoriesEstablishedIn1918,,,https://en.wikipedia.org/wiki/Category:States_and_territories_established_in_1918
847148842,12/16/2015 19:54:57,False,1833968634,,12/16/2015 19:51:08,False,prodege,0.8333,-3056871777800068867,GBR,Z1,Swansea,no_influence,AGE OF STATE WILL NOT AFFECT INCIDENTS OF ACCIDENTS,,StatesAndTerritoriesEstablishedIn1918,States and territories established In 1918,58,Dbpedia_URL_type_http://dbpedia.org/class/yago/StatesAndTerritoriesEstablishedIn1918,,,https://en.wikipedia.org/wiki/Category:States_and_territories_established_in_1918
847148842,12/17/2015 05:04:48,False,1834294992,,12/17/2015 04:59:21,False,tremorgames,0.8333,-413049930456539271,USA,CA,,no_influence,age of states dont contribute,,StatesAndTerritoriesEstablishedIn1918,States and territories established In 1918,58,Dbpedia_URL_type_http://dbpedia.org/class/yago/StatesAndTerritoriesEstablishedIn1918,,,https://en.wikipedia.org/wiki/Category:States_and_territories_established_in_1918
847148843,12/15/2015 03:43:26,False,1832464605,,12/15/2015 03:40:45,False,prodege,0.8333,3512264911078893249,USA,CA,San Diego,no_influence,"most of these get driven but again, no obvious reasons why it would affect driving habits",,WorldTradeOrganizationMemberEconomies,World Trade Organization Member Economies,72,Dbpedia_URL_type_http://dbpedia.org/class/yago/WorldTradeOrganizationMemberEconomies,,,https://en.wikipedia.org/wiki/Category:World_Trade_Organization_member_economies
847148843,12/15/2015 17:04:11,False,1832900296,,12/15/2015 16:57:54,False,neodev,0.8333,-841024081855474301,USA,CA,Los Angeles,no_influence,not influency,,WorldTradeOrganizationMemberEconomies,World Trade Organization Member Economies,72,Dbpedia_URL_type_http://dbpedia.org/class/yago/WorldTradeOrganizationMemberEconomies,,,https://en.wikipedia.org/wiki/Category:World_Trade_Organization_member_economies
847148843,12/15/2015 20:33:37,False,1833167891,,12/15/2015 20:32:23,False,neodev,1.0,-4598379022041590689,CAN,BC,Vancouver,no_influence,doesn't change anything,,WorldTradeOrganizationMemberEconomies,World Trade Organization Member Economies,72,Dbpedia_URL_type_http://dbpedia.org/class/yago/WorldTradeOrganizationMemberEconomies,,,https://en.wikipedia.org/wiki/Category:World_Trade_Organization_member_economies
847148843,12/15/2015 23:39:50,False,1833330416,,12/15/2015 23:38:34,False,instagc,0.8333,2277784276678441681,USA,WV,Martinsburg,Low (weak influence),"Better economies I think would have nicer cars, more responsibility.",,WorldTradeOrganizationMemberEconomies,World Trade Organization Member Economies,72,Dbpedia_URL_type_http://dbpedia.org/class/yago/WorldTradeOrganizationMemberEconomies,,,https://en.wikipedia.org/wiki/Category:World_Trade_Organization_member_economies
847148843,12/16/2015 08:50:53,False,1833650604,,12/16/2015 08:50:15,False,clixsense,0.8333,-4913216405221838472,CAN,QC,Montréal,no_influence,,,WorldTradeOrganizationMemberEconomies,World Trade Organization Member Economies,72,Dbpedia_URL_type_http://dbpedia.org/class/yago/WorldTradeOrganizationMemberEconomies,,,https://en.wikipedia.org/wiki/Category:World_Trade_Organization_member_economies
847148844,2/3/2016 02:49:35,False,1879296664,,2/3/2016 02:46:57,False,memolink,1.0,-7476474215864006122,USA,NC,Carolina Beach,no_influence,don't know of data linking these countries with accidents,,MemberStatesOfTheUnitedNations,Member states of the United Nations,74,Dbpedia_URL_type_http://dbpedia.org/class/yago/MemberStatesOfTheUnitedNations,,,https://en.wikipedia.org/wiki/Category:Member_states_of_the_United_Nations
847148844,2/3/2016 16:04:46,False,1879779625,,2/3/2016 16:01:40,False,prodege,1.0,1158984918152525701,USA,TN,Knoxville,no_influence,I don't believe this influences the risk of traffic accidents.,,MemberStatesOfTheUnitedNations,Member states of the United Nations,74,Dbpedia_URL_type_http://dbpedia.org/class/yago/MemberStatesOfTheUnitedNations,,,https://en.wikipedia.org/wiki/Category:Member_states_of_the_United_Nations
847148844,2/3/2016 22:29:19,False,1880117684,,2/3/2016 22:27:49,False,prodege,0.8333,1041066449704938802,CAN,QC,Gaspé,no_influence,This has  nothing to do with traffic.,,MemberStatesOfTheUnitedNations,Member states of the United Nations,74,Dbpedia_URL_type_http://dbpedia.org/class/yago/MemberStatesOfTheUnitedNations,,,https://en.wikipedia.org/wiki/Category:Member_states_of_the_United_Nations
847148844,2/4/2016 05:17:12,False,1880471211,,2/4/2016 05:14:47,False,prodege,0.8333,-4927833106817314387,GBR,H2,Accrington,no_influence,being in the united nations won't effect traffic risk,,MemberStatesOfTheUnitedNations,Member states of the United Nations,74,Dbpedia_URL_type_http://dbpedia.org/class/yago/MemberStatesOfTheUnitedNations,,,https://en.wikipedia.org/wiki/Category:Member_states_of_the_United_Nations
847148844,2/4/2016 11:55:53,False,1880739969,,2/4/2016 11:53:29,False,prodege,1.0,8743446443972618280,USA,NY,Penfield,no_influence,too broad,,MemberStatesOfTheUnitedNations,Member states of the United Nations,74,Dbpedia_URL_type_http://dbpedia.org/class/yago/MemberStatesOfTheUnitedNations,,,https://en.wikipedia.org/wiki/Category:Member_states_of_the_United_Nations
847148845,2/9/2016 13:47:57,False,1886363805,,2/9/2016 13:41:54,False,fusioncash,0.8333,2700548682495910672,USA,SC,Bluffton,no_influence,Naming of the country has no influence on Accidents.,,NUTS2StatisticalRegionsOfTheEuropeanUnion,NUTS2 statistical Regions of the European Union,84,Dbpedia_URL_type_http://dbpedia.org/class/yago/NUTS2StatisticalRegionsOfTheEuropeanUnion,,,https://en.wikipedia.org/wiki/Category:NUTS_2_statistical_regions_of_the_European_Union
847148845,2/10/2016 01:53:03,False,1888551176,,2/10/2016 01:52:09,False,neodev,0.8333,7537113614788458180,CAN,QC,Montréal,no_influence,,,NUTS2StatisticalRegionsOfTheEuropeanUnion,NUTS2 statistical Regions of the European Union,84,Dbpedia_URL_type_http://dbpedia.org/class/yago/NUTS2StatisticalRegionsOfTheEuropeanUnion,,,https://en.wikipedia.org/wiki/Category:NUTS_2_statistical_regions_of_the_European_Union
847148845,2/10/2016 02:08:04,False,1888561607,,2/10/2016 01:57:04,False,neodev,0.8333,4962306956876940028,USA,TX,Conroe,no_influence,This statistical grouping doesn't have any influence to the topic.,,NUTS2StatisticalRegionsOfTheEuropeanUnion,NUTS2 statistical Regions of the European Union,84,Dbpedia_URL_type_http://dbpedia.org/class/yago/NUTS2StatisticalRegionsOfTheEuropeanUnion,,,https://en.wikipedia.org/wiki/Category:NUTS_2_statistical_regions_of_the_European_Union
847148845,2/10/2016 22:00:21,False,1889715100,,2/10/2016 21:57:08,False,elite,1.0,-12587843024118650,GBR,B3,Bracknell,high_strong_influence,Traditionally high risk,,NUTS2StatisticalRegionsOfTheEuropeanUnion,NUTS2 statistical Regions of the European Union,84,Dbpedia_URL_type_http://dbpedia.org/class/yago/NUTS2StatisticalRegionsOfTheEuropeanUnion,,,https://en.wikipedia.org/wiki/Category:NUTS_2_statistical_regions_of_the_European_Union
847148845,2/13/2016 13:14:12,False,1893370390,,2/13/2016 13:08:49,False,superrewards,0.8333,1661626122343334230,GBR,N4,Stoke-on-trent,no_influence,This shouldn't have a direct influence on traffic accidents its more stats to show if there is an influence,,NUTS2StatisticalRegionsOfTheEuropeanUnion,NUTS2 statistical Regions of the European Union,84,Dbpedia_URL_type_http://dbpedia.org/class/yago/NUTS2StatisticalRegionsOfTheEuropeanUnion,,,https://en.wikipedia.org/wiki/Category:NUTS_2_statistical_regions_of_the_European_Union
847148846,2/1/2016 16:21:51,False,1876973426,,2/1/2016 16:18:57,False,prodege,0.8333,-5456654631292321969,GBR,G1,Hounslow,no_influence,Being a member will not influence accidents,,MemberStatesOfLaFrancophonie,Member states of La Francophonie,86,Dbpedia_URL_type_http://dbpedia.org/class/yago/MemberStatesOfLaFrancophonie,,,https://en.wikipedia.org/wiki/Category:Member_states_of_La_Francophonie
847148846,2/1/2016 16:49:55,False,1877039661,,2/1/2016 16:48:50,False,elite,1.0,9196929273457636777,USA,NY,Rochester,no_influence,,,MemberStatesOfLaFrancophonie,Member states of La Francophonie,86,Dbpedia_URL_type_http://dbpedia.org/class/yago/MemberStatesOfLaFrancophonie,,,https://en.wikipedia.org/wiki/Category:Member_states_of_La_Francophonie
847148846,2/1/2016 16:52:18,False,1877044544,,2/1/2016 16:47:16,False,personaly,0.8333,2244800930186756508,USA,IL,Niles,no_influence,no such member states,,MemberStatesOfLaFrancophonie,Member states of La Francophonie,86,Dbpedia_URL_type_http://dbpedia.org/class/yago/MemberStatesOfLaFrancophonie,,,https://en.wikipedia.org/wiki/Category:Member_states_of_La_Francophonie
847148846,2/1/2016 18:11:05,False,1877175982,,2/1/2016 18:10:42,False,tremorgames,0.8333,-8864163673265642617,USA,NC,Burlington,no_influence,,,MemberStatesOfLaFrancophonie,Member states of La Francophonie,86,Dbpedia_URL_type_http://dbpedia.org/class/yago/MemberStatesOfLaFrancophonie,,,https://en.wikipedia.org/wiki/Category:Member_states_of_La_Francophonie
847148846,2/1/2016 20:45:06,False,1877301372,,2/1/2016 20:38:30,False,neodev,0.8333,7050952078134122836,USA,NY,Brooklyn,no_influence,totally irrelevant,,MemberStatesOfLaFrancophonie,Member states of La Francophonie,86,Dbpedia_URL_type_http://dbpedia.org/class/yago/MemberStatesOfLaFrancophonie,,,https://en.wikipedia.org/wiki/Category:Member_states_of_La_Francophonie
847148847,2/2/2016 02:36:20,False,1877704385,,2/2/2016 02:29:22,False,prizerebel,0.8333,-3863026753552094406,USA,WI,Oconomowoc,no_influence,"No idea what ""divided regions"" means",,DividedRegions,Divided Regions,92,Dbpedia_URL_type_http://dbpedia.org/class/yago/DividedRegions,,,https://en.wikipedia.org/wiki/Category:Divided_regions
847148847,2/2/2016 05:55:15,False,1877910949,,2/2/2016 05:51:40,False,neodev,1.0,8876978066176756630,USA,PA,Reading,no_influence,has no correlation to traffic accidents.,,DividedRegions,Divided Regions,92,Dbpedia_URL_type_http://dbpedia.org/class/yago/DividedRegions,,,https://en.wikipedia.org/wiki/Category:Divided_regions
847148847,2/2/2016 13:22:01,False,1878512173,,2/2/2016 13:20:02,False,tremorgames,1.0,-1599196450258485031,USA,MI,Westland,no_influence,division of regions would have no influence on traffic,,DividedRegions,Divided Regions,92,Dbpedia_URL_type_http://dbpedia.org/class/yago/DividedRegions,,,https://en.wikipedia.org/wiki/Category:Divided_regions
847148847,2/2/2016 16:02:19,False,1878647699,,2/2/2016 15:58:04,False,prodege,1.0,-1632693870629439353,USA,TN,Knoxville,no_influence,A region being divided wouldn't effect accident risk,,DividedRegions,Divided Regions,92,Dbpedia_URL_type_http://dbpedia.org/class/yago/DividedRegions,,,https://en.wikipedia.org/wiki/Category:Divided_regions
847148847,2/3/2016 01:16:19,False,1879205792,,2/3/2016 01:12:39,False,prodege,0.8333,-562693040521683713,USA,IA,Mason City,no_influence,no influence of divided regions on traffic accidents.,,DividedRegions,Divided Regions,92,Dbpedia_URL_type_http://dbpedia.org/class/yago/DividedRegions,,,https://en.wikipedia.org/wiki/Category:Divided_regions
847148848,2/3/2016 02:49:35,False,1879296661,,2/3/2016 02:46:57,False,memolink,1.0,-7476474215864006122,USA,NC,Carolina Beach,no_influence,"don't know of data linking these countries with accidents. Also, probably fewer vehicles",,ArabicspeakingCountriesAndTerritories,Arabicspeaking countries and territories,94,Dbpedia_URL_type_http://dbpedia.org/class/yago/Arabic-speakingCountriesAndTerritories,,,https://en.wikipedia.org/wiki/Category:Arabic-speaking_countries_and_territories
847148848,2/3/2016 16:04:46,False,1879779620,,2/3/2016 16:01:40,False,prodege,1.0,1158984918152525701,USA,TN,Knoxville,no_influence,I don't believe the language you speak influences the risk of traffic accidents.,,ArabicspeakingCountriesAndTerritories,Arabicspeaking countries and territories,94,Dbpedia_URL_type_http://dbpedia.org/class/yago/Arabic-speakingCountriesAndTerritories,,,https://en.wikipedia.org/wiki/Category:Arabic-speaking_countries_and_territories
847148848,2/3/2016 22:29:19,False,1880117690,,2/3/2016 22:27:49,False,prodege,0.8333,1041066449704938802,CAN,QC,Gaspé,no_influence,languages spoken in a country do not affect traffic accidents,,ArabicspeakingCountriesAndTerritories,Arabicspeaking countries and territories,94,Dbpedia_URL_type_http://dbpedia.org/class/yago/Arabic-speakingCountriesAndTerritories,,,https://en.wikipedia.org/wiki/Category:Arabic-speaking_countries_and_territories
847148848,2/4/2016 05:17:12,False,1880471206,,2/4/2016 05:14:47,False,prodege,0.8333,-4927833106817314387,GBR,H2,Accrington,no_influence,language will not effect traffic accident risk,,ArabicspeakingCountriesAndTerritories,Arabicspeaking countries and territories,94,Dbpedia_URL_type_http://dbpedia.org/class/yago/Arabic-speakingCountriesAndTerritories,,,https://en.wikipedia.org/wiki/Category:Arabic-speaking_countries_and_territories
847148848,2/4/2016 11:55:53,False,1880739960,,2/4/2016 11:53:29,False,prodege,1.0,8743446443972618280,USA,NY,Penfield,no_influence,no correation`,,ArabicspeakingCountriesAndTerritories,Arabicspeaking countries and territories,94,Dbpedia_URL_type_http://dbpedia.org/class/yago/Arabic-speakingCountriesAndTerritories,,,https://en.wikipedia.org/wiki/Category:Arabic-speaking_countries_and_territories
847148849,2/11/2016 00:55:44,False,1889870681,,2/11/2016 00:47:09,False,coinworker,1.0,-2528838421483410780,USA,WA,Kent,no_influence,The region of the world in which one resides does not inherently have a traffic-accident causing effect.,,WesternAsianCountries,Western Asian countries,98,Dbpedia_URL_type_http://dbpedia.org/class/yago/WesternAsianCountries,,,https://en.wikipedia.org/wiki/Category:Western_Asian_countries
847148849,2/12/2016 23:02:07,False,1892958682,,2/12/2016 22:53:47,False,instagc,0.8333,-642876900533058489,USA,NY,Troy,high_strong_influence,Western Asian countries don't have good roads and the traffic on them is usually very congested. This would make it easier for accidents to occur.,,WesternAsianCountries,Western Asian countries,98,Dbpedia_URL_type_http://dbpedia.org/class/yago/WesternAsianCountries,,,https://en.wikipedia.org/wiki/Category:Western_Asian_countries
847148849,2/13/2016 19:07:44,False,1893527671,,2/13/2016 19:05:15,False,prodege,1.0,-4756874749918404643,USA,CA,Arcadia,no_influence,Western Asian countries don't necessarily have a high rate of traffic accidents.,,WesternAsianCountries,Western Asian countries,98,Dbpedia_URL_type_http://dbpedia.org/class/yago/WesternAsianCountries,,,https://en.wikipedia.org/wiki/Category:Western_Asian_countries
847148849,2/14/2016 02:01:43,False,1893679386,,2/14/2016 01:56:47,False,elite,0.8333,2179217825132094728,CAN,,,no_influence,I don't know why this region would be at greater risk of accidents.,,WesternAsianCountries,Western Asian countries,98,Dbpedia_URL_type_http://dbpedia.org/class/yago/WesternAsianCountries,,,https://en.wikipedia.org/wiki/Category:Western_Asian_countries
847148849,2/14/2016 04:14:59,False,1893714079,,2/14/2016 04:13:43,False,neodev,0.8333,-5814389342339053482,GBR,,,no_influence,not influency,,WesternAsianCountries,Western Asian countries,98,Dbpedia_URL_type_http://dbpedia.org/class/yago/WesternAsianCountries,,,https://en.wikipedia.org/wiki/Category:Western_Asian_countries
847148850,2/5/2016 14:45:37,False,1881938439,,2/5/2016 14:41:52,False,prodege,1.0,-3820800174781905012,CAN,ON,Toronto,no_influence,Where the country is geographically should not contribute to the risk of a traffic accident.,,MiddleEasternCountries,Middle Eastern countries,99,Dbpedia_URL_type_http://dbpedia.org/class/yago/MiddleEasternCountries,,,https://en.wikipedia.org/wiki/Category:Middle_Eastern_countries
847148850,2/7/2016 05:38:43,False,1883767826,,2/7/2016 05:24:04,False,elite,1.0,8577107222568508344,USA,MA,Mansfield,no_influence,"Of what I know, the driving policies and demographics of middle eastern countries are not very different from those of the rest of the world.",,MiddleEasternCountries,Middle Eastern countries,99,Dbpedia_URL_type_http://dbpedia.org/class/yago/MiddleEasternCountries,,,https://en.wikipedia.org/wiki/Category:Middle_Eastern_countries
847148850,2/7/2016 08:14:13,False,1883866848,,2/7/2016 08:13:42,False,tremorgames,0.8333,8257775814755256685,USA,MN,Owatonna,no_influence,No influence,,MiddleEasternCountries,Middle Eastern countries,99,Dbpedia_URL_type_http://dbpedia.org/class/yago/MiddleEasternCountries,,,https://en.wikipedia.org/wiki/Category:Middle_Eastern_countries
847148850,2/7/2016 08:21:57,False,1883871392,,2/7/2016 08:20:54,False,instagc,0.8333,-2024693299329724485,CAN,BC,Kelowna,no_influence,Doesn't effect traffic accidents.,,MiddleEasternCountries,Middle Eastern countries,99,Dbpedia_URL_type_http://dbpedia.org/class/yago/MiddleEasternCountries,,,https://en.wikipedia.org/wiki/Category:Middle_Eastern_countries
847148850,2/7/2016 17:04:31,False,1884222458,,2/7/2016 17:01:41,False,prodege,1.0,-4708624418485742065,GBR,M4,Southampton,high_weak_influence,I believe middle eastern countries don't have as organised traffic rules but this may just be a stereotype,,MiddleEasternCountries,Middle Eastern countries,99,Dbpedia_URL_type_http://dbpedia.org/class/yago/MiddleEasternCountries,,,https://en.wikipedia.org/wiki/Category:Middle_Eastern_countries
847148851,2/2/2016 02:36:20,False,1877704386,,2/2/2016 02:29:22,False,prizerebel,0.8333,-3863026753552094406,USA,WI,Oconomowoc,no_influence,Nothing to to with driving,,LandlockedCountries,Landlocked countries,101,Dbpedia_URL_type_http://dbpedia.org/class/yago/LandlockedCountries,,,https://en.wikipedia.org/wiki/Category:Landlocked_countries
847148851,2/2/2016 05:55:15,False,1877910946,,2/2/2016 05:51:40,False,neodev,1.0,8876978066176756630,USA,PA,Reading,no_influence,has no correlation to traffic accidents.,,LandlockedCountries,Landlocked countries,101,Dbpedia_URL_type_http://dbpedia.org/class/yago/LandlockedCountries,,,https://en.wikipedia.org/wiki/Category:Landlocked_countries
847148851,2/2/2016 13:22:01,False,1878512175,,2/2/2016 13:20:02,False,tremorgames,1.0,-1599196450258485031,USA,MI,Westland,no_influence,land or water wouldn't have any influence on traffic,,LandlockedCountries,Landlocked countries,101,Dbpedia_URL_type_http://dbpedia.org/class/yago/LandlockedCountries,,,https://en.wikipedia.org/wiki/Category:Landlocked_countries
847148851,2/2/2016 16:02:19,False,1878647689,,2/2/2016 15:58:04,False,prodege,1.0,-1632693870629439353,USA,TN,Knoxville,no_influence,A country being landlocked doesn't effect the risk of accidents,,LandlockedCountries,Landlocked countries,101,Dbpedia_URL_type_http://dbpedia.org/class/yago/LandlockedCountries,,,https://en.wikipedia.org/wiki/Category:Landlocked_countries
