"id","Unnamed: 0","r1id","r2id","r1len","r2len","r1","r2","correctlyclassifiedoverlap","coverageoverlap","label","r1conf","r2conf","r1supp","r2supp","intersectionwholerule","literalintersectionlength","r1correct","r2correct","r1coverage","r2coverage","cluer1","cluer2","tag","r1string","r2string","rulerelation","algorithm","r1DepthMax","r1DepthMin","r1LabelLengthMax","r1LabelLengthMin","r1LabelLengthAvg","r1minDistance","r1maxDistance","r1mindepthLCS","r1PageRankMax","r1PageRankMin","r1PageRankAvg","r1LitImpMax","r1LitImpMin","r1LitImpAvg","r1LitImpSum","r1AttImpSum","r1AttImpMax","r1AttImpMin","r1AttImpAvg","r1LabelLengthSum","r2DepthMax","r2DepthMin","r2LabelLengthMax","r2LabelLengthMin","r2LabelLengthAvg","r2minDistance","r2maxDistance","r2mindepthLCS","r2PageRankMax","r2PageRankMin","r2PageRankAvg","r2LitImpMax","r2LitImpMin","r2LitImpAvg","r2LitImpSum","r2AttImpSum","r2AttImpMax","r2AttImpMin","r2AttImpAvg","r2LabelLengthSum"
28,336518,"2396","5157",3.0,4.0,"{EnglishspeakingCountriesAndTerritories=1.0,EuropeanUnionMemberEconomies=1.0,MemberStatesOfTheEuropeanUnion=1.0} => {Label=low}","{MemberStatesOfTheCouncilOfEurope=1.0,MemberStatesOfTheCommonwealthOfNations=1.0,IslandCountries=1.0,MemberStatesOfTheUnionForTheMediterranean=1.0} => {Label=low}",1.0,1.0,"low",1.0,1.0,0.0136986301369863,0.0136986301369863,"['United Kingdom', 'Malta']",0.0,"['Malta', 'United Kingdom']","['Malta', 'United Kingdom']","['Malta', 'United Kingdom']","['Malta', 'United Kingdom']","","","differentLengthRulesDisjunctAttL","if the country falls into all of the following group(s) (simultaneously) <ul><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>European Union Member Economies&nbsp;<b>and</b> </li><li>Member States Of The European Union&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The Council Of Europe&nbsp;<b>and</b> </li><li>Member States Of The Commonwealth Of Nations&nbsp;<b>and</b> </li><li>Island Countries&nbsp;<b>and</b> </li><li>Member States Of The Union For The Mediterranean&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>","differentLengthRulesNeitherDisjunctNorSubsumingAtt","arules",6,4,38,28,32,1.0,6.0,0.0,58.6509084091644,0.8240554188985888,30.914288446045347,0.2,-0.4,-0.06666666666666667,-0.2,7.166666666666667,5.5,1.6666666666666667,3.5833333333333335,96,6,6,41,15,31,1.0,1.0,5.0,46.3738760223948,17.129053730423678,34.5653825610125,0.2,-0.4,-0.05,-0.2,8.0,5.5,2.5,4.0,126
29,414842,"3523","3588",4.0,4.0,"{MemberStatesOfTheArabLeague=1.0,MemberStatesOfOPEC=1.0,StatesAndTerritoriesEstablishedIn1971=1.0,MemberStatesOfTheCooperationCouncilForTheArabStatesOfTheGulf=1.0} => {Label=low}","{ArabicspeakingCountriesAndTerritories=1.0,MemberStatesOfTheArabLeague=1.0,MemberStatesOfOPEC=1.0,StatesAndTerritoriesEstablishedIn1971=1.0} => {Label=low}",1.0,1.0,"low",1.0,1.0,0.0136986301369863,0.0136986301369863,"['Qatar', 'United Arab Emirates']",3.0,"['Qatar', 'United Arab Emirates']","['Qatar', 'United Arab Emirates']","['Qatar', 'United Arab Emirates']","['Qatar', 'United Arab Emirates']","","","sameLengthRulesNonDisjunctAttL","if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The Arab League&nbsp;<b>and</b> </li><li>Member States Of OPEC&nbsp;<b>and</b> </li><li>States And Territories Established In 1971&nbsp;<b>and</b> </li><li>Member States Of The Cooperation Council For The Arab States Of The Gulf&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>Arabicspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Member States Of The Arab League&nbsp;<b>and</b> </li><li>Member States Of OPEC&nbsp;<b>and</b> </li><li>States And Territories Established In 1971&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>","sameLengthRulesNonDisjunctAtt","arules",6,6,60,18,35,1.0,1.0,5.0,10.973070230373942,2.490174713978225,6.5597968548085035,0.2,-0.4,0.0,0.0,6.833333333333333,5.5,1.3333333333333333,3.4166666666666665,142,6,6,37,18,29,1.0,1.0,5.0,12.781629442533955,2.490174713978225,9.13061205696546,0.2,-0.4,0.0,0.0,8.5,5.5,1.3333333333333333,2.8333333333333335,119
31,222292,"1575","3866",3.0,4.0,"{WorldTradeOrganizationMemberEconomies=1.0,LandlockedCountries=1.0,SwahilispeakingCountriesAndTerritories=1.0} => {Label=high}","{StatesAndTerritoriesEstablishedIn1962=1.0,EnglishspeakingCountriesAndTerritories=1.0,MemberStatesOfTheAfricanUnion=1.0,MemberStatesOfTheCommonwealthOfNations=1.0} => {Label=high}",1.0,1.0,"high",1.0,1.0,0.0136986301369863,0.0136986301369863,"['Rwanda', 'Uganda']",0.0,"['Rwanda', 'Uganda']","['Rwanda', 'Uganda']","['Rwanda', 'Uganda']","['Rwanda', 'Uganda']","","","differentLengthRulesDisjunctAttH","if the country falls into all of the following group(s) (simultaneously) <ul><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Landlocked Countries&nbsp;<b>and</b> </li><li>Swahilispeaking Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Member States Of The African Union&nbsp;<b>and</b> </li><li>Member States Of The Commonwealth Of Nations&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","differentLengthRulesNeitherDisjunctNorSubsumingAtt","arules",6,4,38,19,31,1.0,6.0,0.0,24.257330954437165,2.217516700693478,10.17260225753848,0.6,-0.2,0.13333333333333333,0.39999999999999997,9.666666666666668,5.5,1.6666666666666667,3.2222222222222228,94,6,6,38,29,35,1.0,1.0,5.0,58.6509084091644,4.289349562824373,30.685249058734122,0.4,0.0,0.1,0.4,8.5,5.5,1.3333333333333333,2.8333333333333335,142
32,106548,"652","2688",3.0,4.0,"{StatesAndTerritoriesEstablishedIn1932=1.0,MemberStatesOfTheUnitedNations=1.0,ArabicspeakingCountriesAndTerritories=1.0} => {Label=high}","{StatesAndTerritoriesEstablishedIn1932=1.0,MemberStatesOfTheUnitedNations=1.0,ArabicspeakingCountriesAndTerritories=1.0,WesternAsianCountries=1.0} => {Label=high}",1.0,1.0,"high",1.0,1.0,0.0136986301369863,0.0136986301369863,"['Saudi Arabia', 'Iraq']",3.0,"['Iraq', 'Saudi Arabia']","['Iraq', 'Saudi Arabia']","['Iraq', 'Saudi Arabia']","['Iraq', 'Saudi Arabia']","","","differentLengthRulesR2subsumingR1AttH","if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1932&nbsp;<b>and</b> </li><li>Member States Of The United Nations&nbsp;<b>and</b> </li><li>Arabicspeaking Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1932&nbsp;<b>and</b> </li><li>Member States Of The United Nations&nbsp;<b>and</b> </li><li>Arabicspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Western Asian Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","differentLengthRulesNeitherDisjunctNorSubsumingAtt","arules",6,6,37,30,34,1.0,1.0,5.0,147.66141060512453,3.6578026536410237,54.70028090043317,0.0,0.0,0.0,0.0,8.5,5.5,1.3333333333333333,2.8333333333333335,104,6,6,37,21,31,1.0,1.0,5.0,147.66141060512453,3.6578026536410237,44.622741765267705,0.4,0.0,0.1,0.4,11.166666666666666,5.5,1.3333333333333333,2.7916666666666665,125
33,574772,"4863","4868",4.0,4.0,"{ArabicspeakingCountriesAndTerritories=1.0,MemberStatesOfTheOrganisationOfIslamicCooperation=1.0,LeastDevelopedCountries=1.0,IslamicStates=1.0} => {Label=high}","{MemberStatesOfTheUnitedNations=1.0,ArabicspeakingCountriesAndTerritories=1.0,IslamicStates=1.0,AfricanUnionMemberEconomies=1.0} => {Label=high}",1.0,1.0,"high",1.0,1.0,0.0136986301369863,0.0136986301369863,"['Sudan', 'Mauritania']",2.0,"['Mauritania', 'Sudan']","['Mauritania', 'Sudan']","['Mauritania', 'Sudan']","['Mauritania', 'Sudan']","","","sameLengthRulesNonDisjunctAttH","if the country falls into all of the following group(s) (simultaneously) <ul><li>Arabicspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Member States Of The Organisation Of Islamic Cooperation&nbsp;<b>and</b> </li><li>Least Developed Countries&nbsp;<b>and</b> </li><li>Islamic States&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The United Nations&nbsp;<b>and</b> </li><li>Arabicspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Islamic States&nbsp;<b>and</b> </li><li>African Union Member Economies&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","sameLengthRulesNonDisjunctAtt","arules",6,6,49,13,30,1.0,1.0,5.0,31.55659189909189,7.744111855839787,18.21854705372539,0.6,-0.4,-0.05000000000000002,-0.20000000000000007,19.333333333333336,7.666666666666668,1.6666666666666667,4.833333333333334,122,6,4,37,13,26,1.0,6.0,0.0,147.66141060512453,0.8017521073589119,42.24722600271429,0.6,-0.2,0.09999999999999999,0.39999999999999997,11.666666666666668,5.5,1.6666666666666667,3.8888888888888893,107
34,729098,"7832","7716",3.0,2.0,"{EnglishspeakingCountriesAndTerritories=1.0,MemberStatesOfTheUnitedNations=1.0,SoutheastAsianCountries=1.0} => {Label=low}","{EnglishspeakingCountriesAndTerritories=1.0,SoutheastAsianCountries=1.0} => {Label=low}",1.0,1.0,"low",0.666666666666667,0.666666666666667,0.0136986301369863,0.0136986301369863,"['Philippines', 'Singapore']",2.0,"['Philippines', 'Singapore']","['Philippines', 'Singapore']","['Malaysia', 'Philippines', 'Singapore']","['Malaysia', 'Philippines', 'Singapore']","","","differentLengthRulesR1subsumingR2AttL","if the country falls into all of the following group(s) (simultaneously) <ul><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Member States Of The United Nations&nbsp;<b>and</b> </li><li>Southeast Asian Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Southeast Asian Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>","differentLengthRulesNeitherDisjunctNorSubsumingAtt","arules",6,6,38,23,30,1.0,1.0,5.0,147.66141060512453,9.99235087449732,72.10155662959542,0.0,-0.4,-0.13333333333333333,-0.4,9.833333333333332,5.5,1.6666666666666667,3.2777777777777772,91,6,6,38,23,30,1.0,1.0,5.0,58.6509084091644,9.99235087449732,34.32162964183086,0.0,-0.4,-0.2,-0.4,4.333333333333333,2.6666666666666665,1.6666666666666667,2.1666666666666665,61
35,135430,"1018","3336",3.0,4.0,"{StatesAndTerritoriesEstablishedIn1966=1.0,MemberStatesOfTheAfricanUnion=1.0,BantuCountriesAndTerritories=1.0} => {Label=high}","{StatesAndTerritoriesEstablishedIn1966=1.0,MemberStatesOfTheUnitedNations=1.0,LandlockedCountries=1.0,AfricanUnionMemberEconomies=1.0} => {Label=high}",1.0,1.0,"high",1.0,1.0,0.0136986301369863,0.0136986301369863,"['Botswana', 'Lesotho']",1.0,"['Botswana', 'Lesotho']","['Botswana', 'Lesotho']","['Botswana', 'Lesotho']","['Botswana', 'Lesotho']","","","differentLengthRulesNeitherDisjunctNorSubsumingAttH","if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1966&nbsp;<b>and</b> </li><li>Member States Of The African Union&nbsp;<b>and</b> </li><li>Bantu Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1966&nbsp;<b>and</b> </li><li>Member States Of The United Nations&nbsp;<b>and</b> </li><li>Landlocked Countries&nbsp;<b>and</b> </li><li>African Union Member Economies&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","differentLengthRulesNeitherDisjunctNorSubsumingAtt","arules",6,6,37,28,31,1.0,1.0,5.0,24.10633757925615,2.5819816326495517,12.50185635574251,0.4,-0.2,0.06666666666666667,0.2,8.5,5.5,1.3333333333333333,2.8333333333333335,94,6,4,37,19,28,1.0,6.0,0.0,147.66141060512453,0.8017521073589119,43.82561882489254,0.0,-0.2,-0.05,-0.2,9.333333333333334,5.5,1.3333333333333333,3.111111111111111,113
36,418852,"3541","3599",4.0,4.0,"{WorldTradeOrganizationMemberEconomies=1.0,MemberStatesOfTheArabLeague=1.0,StatesAndTerritoriesEstablishedIn1971=1.0,MemberStatesOfTheCooperationCouncilForTheArabStatesOfTheGulf=1.0} => {Label=low}","{ArabicspeakingCountriesAndTerritories=1.0,WesternAsianCountries=1.0,MiddleEasternCountries=1.0,StatesAndTerritoriesEstablishedIn1971=1.0} => {Label=low}",1.0,1.0,"low",1.0,1.0,0.0205479452054795,0.0205479452054795,"['Bahrain', 'Qatar', 'United Arab Emirates']",1.0,"['Bahrain', 'Qatar', 'United Arab Emirates']","['Bahrain', 'Qatar', 'United Arab Emirates']","['Bahrain', 'Qatar', 'United Arab Emirates']","['Bahrain', 'Qatar', 'United Arab Emirates']","","","sameLengthRulesNonDisjunctAttL","if the country falls into all of the following group(s) (simultaneously) <ul><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Member States Of The Arab League&nbsp;<b>and</b> </li><li>States And Territories Established In 1971&nbsp;<b>and</b> </li><li>Member States Of The Cooperation Council For The Arab States Of The Gulf&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>Arabicspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Western Asian Countries&nbsp;<b>and</b> </li><li>Middle Eastern Countries&nbsp;<b>and</b> </li><li>States And Territories Established In 1971&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>","sameLengthRulesNonDisjunctAtt","arules",6,4,60,27,40,1.0,6.0,0.0,10.973070230373942,2.217516700693478,4.544782569737945,0.2,-0.4,0.0,0.0,6.833333333333333,5.5,1.3333333333333333,3.4166666666666665,161,6,6,37,21,29,1.0,1.0,5.0,14.390124359771313,2.490174713978225,10.72335104335077,0.2,-0.4,-0.1,-0.4,5.666666666666666,2.6666666666666665,1.3333333333333333,1.8888888888888886,117
37,247609,"4822","1693",4.0,3.0,"{ArabicspeakingCountriesAndTerritories=1.0,MiddleEasternCountries=1.0,MemberStatesOfTheOrganisationOfIslamicCooperation=1.0,IslamicStates=1.0} => {Label=high}","{ArabicspeakingCountriesAndTerritories=1.0,MiddleEasternCountries=1.0,IslamicStates=1.0} => {Label=high}",1.0,1.0,"high",1.0,1.0,0.0205479452054795,0.0205479452054795,"['Sudan', 'Oman', 'Saudi Arabia']",3.0,"['Oman', 'Saudi Arabia', 'Sudan']","['Oman', 'Saudi Arabia', 'Sudan']","['Oman', 'Saudi Arabia', 'Sudan']","['Oman', 'Saudi Arabia', 'Sudan']","","","differentLengthRulesR1subsumingR2AttH","if the country falls into all of the following group(s) (simultaneously) <ul><li>Arabicspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Middle Eastern Countries&nbsp;<b>and</b> </li><li>Member States Of The Organisation Of Islamic Cooperation&nbsp;<b>and</b> </li><li>Islamic States&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>Arabicspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Middle Eastern Countries&nbsp;<b>and</b> </li><li>Islamic States&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","differentLengthRulesNeitherDisjunctNorSubsumingAtt","arules",6,6,49,13,30,1.0,1.0,5.0,31.55659189909189,7.744111855839787,16.328452213646305,0.6,-0.4,0.09999999999999999,0.39999999999999997,14.333333333333332,5.5,1.6666666666666667,3.583333333333333,121,6,6,37,13,24,1.0,1.0,5.0,13.231475657119582,7.744111855839787,11.252405651831106,0.6,0.0,0.26666666666666666,0.8,8.833333333333332,4.5,1.6666666666666667,2.944444444444444,72
38,180017,"1255","3765",3.0,4.0,"{StatesAndTerritoriesEstablishedIn1962=1.0,WorldTradeOrganizationMemberEconomies=1.0,MemberStatesOfTheAfricanUnion=1.0} => {Label=high}","{StatesAndTerritoriesEstablishedIn1962=1.0,EnglishspeakingCountriesAndTerritories=1.0,AfricanUnionMemberEconomies=1.0,BantuCountriesAndTerritories=1.0} => {Label=high}",1.0,1.0,"high",1.0,1.0,0.0136986301369863,0.0136986301369863,"['Rwanda', 'Uganda']",1.0,"['Rwanda', 'Uganda']","['Rwanda', 'Uganda']","['Rwanda', 'Uganda']","['Rwanda', 'Uganda']","","","differentLengthRulesNeitherDisjunctNorSubsumingAttH","if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Member States Of The African Union&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>African Union Member Economies&nbsp;<b>and</b> </li><li>Bantu Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","differentLengthRulesNeitherDisjunctNorSubsumingAtt","arules",6,4,37,29,34,1.0,6.0,0.0,24.10633757925615,2.217516700693478,10.204401280924666,0.4,-0.2,0.06666666666666667,0.2,6.833333333333333,5.5,1.3333333333333333,3.4166666666666665,103,6,4,38,27,32,1.0,6.0,0.0,58.6509084091644,0.8017521073589119,18.639814983667378,0.0,-0.2,-0.1,-0.4,8.5,5.5,1.3333333333333333,2.8333333333333335,130
39,185878,"1303","3991",3.0,4.0,"{MemberStatesOfTheCommunityOfPortugueseLanguageCountries=1.0,MemberStatesOfTheUnitedNations=1.0,BantuCountriesAndTerritories=1.0} => {Label=high}","{MemberStatesOfTheCommunityOfPortugueseLanguageCountries=1.0,MemberStatesOfTheUnitedNations=1.0,MemberStatesOfTheAfricanUnion=1.0,BantuCountriesAndTerritories=1.0} => {Label=high}",1.0,1.0,"high",1.0,1.0,0.0136986301369863,0.0136986301369863,"['Angola', 'Mozambique']",3.0,"['Angola', 'Mozambique']","['Angola', 'Mozambique']","['Angola', 'Mozambique']","['Angola', 'Mozambique']","","","differentLengthRulesR2subsumingR1AttH","if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The Community Of Portuguese Language Countries&nbsp;<b>and</b> </li><li>Member States Of The United Nations&nbsp;<b>and</b> </li><li>Bantu Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The Community Of Portuguese Language Countries&nbsp;<b>and</b> </li><li>Member States Of The United Nations&nbsp;<b>and</b> </li><li>Member States Of The African Union&nbsp;<b>and</b> </li><li>Bantu Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","differentLengthRulesNeitherDisjunctNorSubsumingAtt","arules",6,6,55,28,37,1.0,1.0,5.0,147.66141060512453,5.04566436966803,54.508108276704796,0.2,-0.2,0.0,0.0,7.166666666666667,5.5,1.6666666666666667,3.5833333333333335,113,6,6,55,28,35,1.0,1.0,5.0,147.66141060512453,5.04566436966803,46.90766560234263,0.4,-0.2,0.1,0.4,7.166666666666667,5.5,1.6666666666666667,3.5833333333333335,142
40,163342,"1219","1569",3.0,3.0,"{StatesAndTerritoriesEstablishedIn1962=1.0,MemberStatesOfTheAfricanUnion=1.0,BantuCountriesAndTerritories=1.0} => {Label=high}","{LandlockedCountries=1.0,SwahilispeakingCountriesAndTerritories=1.0,LeastDevelopedCountries=1.0} => {Label=high}",1.0,1.0,"high",1.0,1.0,0.0205479452054795,0.0205479452054795,"['Rwanda', 'Uganda', 'Burundi']",0.0,"['Burundi', 'Rwanda', 'Uganda']","['Burundi', 'Rwanda', 'Uganda']","['Burundi', 'Rwanda', 'Uganda']","['Burundi', 'Rwanda', 'Uganda']","","","sameLengthRulesDisjunctAttH","if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>Member States Of The African Union&nbsp;<b>and</b> </li><li>Bantu Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>Landlocked Countries&nbsp;<b>and</b> </li><li>Swahilispeaking Countries And Territories&nbsp;<b>and</b> </li><li>Least Developed Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","sameLengthRulesDisjunctAtt","arules",6,6,37,28,31,1.0,1.0,5.0,24.10633757925615,4.289349562824373,13.070978999134114,0.4,-0.2,0.06666666666666667,0.2,8.5,5.5,1.3333333333333333,2.8333333333333335,94,6,6,38,19,26,1.0,1.0,5.0,24.257330954437165,4.042959117484799,16.364048363119295,0.6,-0.4,0.06666666666666665,0.19999999999999996,11.833333333333334,7.666666666666668,1.6666666666666667,3.9444444444444446,80
41,6,"24063","31679",1.0,3.0,"{MemberStatesOfMercosur=1.0} => {Label=high}","{WorldTradeOrganizationMemberEconomies=1.0,CountriesBorderingTheAtlanticOcean=1.0,SouthAmericanCountries=1.0} => {Label=high}","","","high",1.0,1.0,"","","","","","","","","","","dfInvertedHeuristicsLargeDiffInRuleLen","if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of Mercosur&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>Countries Bordering The Atlantic Ocean&nbsp;<b>and</b> </li><li>South American Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","differentLengthRulesNeitherDisjunctNorSubsumingAtt","InvertedHeuristics",6,6,22,22,22,0.0,0.0,0.0,4.151937974400015,4.151937974400015,4.151937974400015,0.0,0.0,0.0,0.0,5.5,5.5,5.5,5.5,22,6,4,37,22,31,1.0,6.0,0.0,2.217516700693478,2.217516700693478,"",-0.2,-0.2,-0.2,-0.2,10.666666666666666,5.5,2.5,3.5555555555555554,93
42,177589,"1250","4598",3.0,4.0,"{StatesAndTerritoriesEstablishedIn1962=1.0,WorldTradeOrganizationMemberEconomies=1.0,AfricanUnionMemberEconomies=1.0} => {Label=high}","{EnglishspeakingCountriesAndTerritories=1.0,MemberStatesOfTheUnitedNations=1.0,SwahilispeakingCountriesAndTerritories=1.0,LeastDevelopedCountries=1.0} => {Label=high}",1.0,1.0,"high",1.0,1.0,0.0136986301369863,0.0136986301369863,"['Rwanda', 'Uganda']",0.0,"['Rwanda', 'Uganda']","['Rwanda', 'Uganda']","['Rwanda', 'Uganda']","['Rwanda', 'Uganda']","","","differentLengthRulesDisjunctAttH","if the country falls into all of the following group(s) (simultaneously) <ul><li>States And Territories Established In 1962&nbsp;<b>and</b> </li><li>World Trade Organization Member Economies&nbsp;<b>and</b> </li><li>African Union Member Economies&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Member States Of The United Nations&nbsp;<b>and</b> </li><li>Swahilispeaking Countries And Territories&nbsp;<b>and</b> </li><li>Least Developed Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","differentLengthRulesNeitherDisjunctNorSubsumingAtt","arules",6,4,37,27,33,1.0,6.0,0.0,4.289349562824373,0.8017521073589119,2.436206123625588,0.0,-0.2,-0.13333333333333333,-0.4,6.833333333333333,5.5,1.3333333333333333,3.4166666666666665,101,6,6,38,23,32,1.0,1.0,5.0,147.66141060512453,4.042959117484799,57.78678328730241,0.6,-0.4,0.04999999999999999,0.19999999999999996,14.833333333333336,7.666666666666668,1.6666666666666667,4.9444444444444455,129
43,747057,"8373","8510",3.0,4.0,"{ArabicspeakingCountriesAndTerritories=1.0,WesternAsianCountries=1.0,MemberStatesOfOPEC=1.0} => {Label=high}","{ArabicspeakingCountriesAndTerritories=1.0,WesternAsianCountries=1.0,MemberStatesOfOPEC=1.0,MemberStatesOfTheOrganisationOfIslamicCooperation=1.0} => {Label=high}",1.0,1.0,"high",0.6,0.6,0.0205479452054795,0.0205479452054795,"['Saudi Arabia', 'Iraq', 'Kuwait']",3.0,"['Iraq', 'Kuwait', 'Saudi Arabia']","['Iraq', 'Kuwait', 'Saudi Arabia']","['Iraq', 'Kuwait', 'Qatar', 'Saudi Arabia', 'United Arab Emirates']","['Iraq', 'Kuwait', 'Qatar', 'Saudi Arabia', 'United Arab Emirates']","","","differentLengthRulesR2subsumingR1AttH","if the country falls into all of the following group(s) (simultaneously) <ul><li>Arabicspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Western Asian Countries&nbsp;<b>and</b> </li><li>Member States Of OPEC&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","if the country falls into all of the following group(s) (simultaneously) <ul><li>Arabicspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Western Asian Countries&nbsp;<b>and</b> </li><li>Member States Of OPEC&nbsp;<b>and</b> </li><li>Member States Of The Organisation Of Islamic Cooperation&nbsp;</li></ul>then the risk of traffic accidents is <b>high</b>","differentLengthRulesNeitherDisjunctNorSubsumingAtt","arules",6,6,37,18,25,1.0,1.0,5.0,14.390124359771313,10.277573840975712,12.483109214426994,0.4,-0.2,0.06666666666666667,0.2,9.833333333333332,5.5,1.6666666666666667,3.2777777777777772,76,6,6,49,18,31,1.0,1.0,5.0,31.55659189909189,10.277573840975712,17.25147988559322,0.4,-0.4,-0.05000000000000002,-0.20000000000000007,9.833333333333332,5.5,1.6666666666666667,3.2777777777777772,125
