_unit_id,_created_at,_updated_at,_golden,cluer1,cluer2,correctlyclassifiedoverlap,coverageoverlap,id,intersectionwholerule,label,literalintersectionlength,r1,r1conf,r1correct,r1coverage,r1id,r1len,r1supp,r2,r2conf,r2correct,r2coverage,r2id,r2len,r2supp,tag,which_of_the_rules_do_you_find_as_more_plausible_gold,which_of_the_rules_do_you_find_as_more_plausible_gold_reason,what_is_the_rationale_for_your_choice_gold,what_is_the_rationale_for_your_choice_gold_reason,which_of_the_rules_do_you_find_as_more_plausible_gold,which_of_the_rules_do_you_find_as_more_plausible_gold_reason
833486696,11/20/2015 16:50:09,11/20/2015 16:50:09,,"Following cities fall into all of the groups defined by the rule: <b>Zurich, Geneva, Bern</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following cities fall into all of the groups defined by the rule: <b>Zurich, Geneva, Bern</b><br/> All these countries have a risk of traffic accidents <b>high</b>",1,1,19,"['Zurich', 'Bern', 'Geneva']",high,1,if the city falls into all of the following group(s) (simultaneously) <ul><li>Cities In Switzerland&nbsp;<b>and</b> </li><li>Cantonal Capitals Of Switzerland&nbsp;</li></ul>then the quality of living is <b>highest</b>,1,"['Zurich', 'Geneva', 'Bern']","['Zurich', 'Geneva', 'Bern']",12,2,0.0130434782608696,if the city falls into all of the following group(s) (simultaneously) <ul><li>Cantonal Capitals Of Switzerland&nbsp;</li></ul>then the quality of living is <b>highest</b>,1,"['Zurich', 'Geneva', 'Bern']","['Zurich', 'Geneva', 'Bern']",0,1,0.0130434782608696,arules,,,,,,
833486697,11/20/2015 16:50:09,11/26/2015 16:09:12,,"Following cities fall into all of the groups defined by the rule: <b>Islamabad, Lahore, Karachi</b><br/> All these countries have a risk of traffic accidents <b>low</b>","Following cities fall into all of the groups defined by the rule: <b>Islamabad, Lahore, Karachi</b><br/> All these countries have a risk of traffic accidents <b>low</b>",1,1,35,"['Karachi', 'Islamabad', 'Lahore']",low,1,if the city falls into all of the following group(s) (simultaneously) <ul><li>Metropolitan Areas Of Pakistan&nbsp;<b>and</b> </li><li>Capitals Of Pakistan&nbsp;</li></ul>then the quality of living is <b>lowest</b>,1,"['Islamabad', 'Lahore', 'Karachi']","['Islamabad', 'Lahore', 'Karachi']",14,2,0.0130434782608696,if the city falls into all of the following group(s) (simultaneously) <ul><li>Metropolitan Areas Of Pakistan&nbsp;</li></ul>then the quality of living is <b>lowest</b>,1,"['Islamabad', 'Lahore', 'Karachi']","['Islamabad', 'Lahore', 'Karachi']",3,1,0.0130434782608696,arules,,,,,,
833486698,11/20/2015 16:50:09,11/21/2015 01:55:45,,"Following cities fall into all of the groups defined by the rule: <b>Sydney, Melbourne, Adelaide, Brisbane</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following cities fall into all of the groups defined by the rule: <b>Sydney, Melbourne, Adelaide, Brisbane</b><br/> All these countries have a risk of traffic accidents <b>high</b>",1,1,20,"['Melbourne', 'Sydney', 'Adelaide', 'Brisbane']",high,1,if the city falls into all of the following group(s) (simultaneously) <ul><li>Coastal Cities In Australia&nbsp;<b>and</b> </li><li>Australian Capital Cities&nbsp;</li></ul>then the quality of living is <b>highest</b>,1,"['Sydney', 'Melbourne', 'Adelaide', 'Brisbane']","['Sydney', 'Melbourne', 'Adelaide', 'Brisbane']",16,2,0.0173913043478261,if the city falls into all of the following group(s) (simultaneously) <ul><li>Coastal Cities In Australia&nbsp;</li></ul>then the quality of living is <b>highest</b>,1,"['Sydney', 'Melbourne', 'Adelaide', 'Brisbane']","['Sydney', 'Melbourne', 'Adelaide', 'Brisbane']",9,1,0.0173913043478261,arules,,,,,,
833486699,11/20/2015 16:50:09,11/24/2015 19:30:09,,"Following cities fall into all of the groups defined by the rule: <b>Sydney, Melbourne, Adelaide, Brisbane</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following cities fall into all of the groups defined by the rule: <b>Sydney, Melbourne, Adelaide, Canberra, Brisbane</b><br/> All these countries have a risk of traffic accidents <b>high</b>",0.888888888888889,0.888888888888889,31,"['Melbourne', 'Sydney', 'Adelaide', 'Brisbane']",high,1,if the city falls into all of the following group(s) (simultaneously) <ul><li>Coastal Cities In Australia&nbsp;<b>and</b> </li><li>Australian Capital Cities&nbsp;</li></ul>then the quality of living is <b>highest</b>,1,"['Sydney', 'Melbourne', 'Adelaide', 'Brisbane']","['Sydney', 'Melbourne', 'Adelaide', 'Brisbane']",16,2,0.0173913043478261,if the city falls into all of the following group(s) (simultaneously) <ul><li>Australian Capital Cities&nbsp;</li></ul>then the quality of living is <b>highest</b>,1,"['Sydney', 'Melbourne', 'Adelaide', 'Canberra', 'Brisbane']","['Sydney', 'Melbourne', 'Adelaide', 'Canberra', 'Brisbane']",11,1,0.0217391304347826,arules,,,,,,
833486700,11/20/2015 16:50:09,11/23/2015 00:59:03,,"Following cities fall into all of the groups defined by the rule: <b>Tokyo, Kobe, Yokohama, Osaka </b><br/>For 3 of these cities (Kobe, Yokohama, Osaka), the rule correctly predicts the quality of living as <b>high</b>.","Following cities fall into all of the groups defined by the rule: <b>Tokyo, Kobe, Yokohama, Osaka </b><br/>For 3 of these cities (Kobe, Yokohama, Osaka), the rule correctly predicts the quality of living as <b>high</b>.",1,1,16,"['Yokohama', 'Osaka', 'Kobe']",high,0,if the city falls into all of the following group(s) (simultaneously) <ul><li>Populated Coastal Places In Japan&nbsp;</li></ul>then the quality of living is <b>high</b>,0.75,"['Kobe', 'Yokohama', 'Osaka']","['Tokyo', 'Kobe', 'Yokohama', 'Osaka']",25,1,0.0130434782608696,if the city falls into all of the following group(s) (simultaneously) <ul><li>Port Settlements In Japan&nbsp;</li></ul>then the quality of living is <b>high</b>,0.75,"['Kobe', 'Yokohama', 'Osaka']","['Tokyo', 'Kobe', 'Yokohama', 'Osaka']",24,1,0.0130434782608696,arules,,,,,,
833486701,11/20/2015 16:50:09,12/4/2015 02:51:07,,"Following cities fall into all of the groups defined by the rule: <b>Tokyo, Kobe, Yokohama, Osaka </b><br/>For 3 of these cities (Kobe, Yokohama, Osaka), the rule correctly predicts the quality of living as <b>high</b>.","Following cities fall into all of the groups defined by the rule: <b>Tokyo, Kobe, Yokohama, Osaka </b><br/>For 3 of these cities (Kobe, Yokohama, Osaka), the rule correctly predicts the quality of living as <b>high</b>.",1,1,14,"['Yokohama', 'Osaka', 'Kobe']",high,1,if the city falls into all of the following group(s) (simultaneously) <ul><li>Populated Coastal Places In Japan&nbsp;</li></ul>then the quality of living is <b>high</b>,0.75,"['Kobe', 'Yokohama', 'Osaka']","['Tokyo', 'Kobe', 'Yokohama', 'Osaka']",25,1,0.0130434782608696,if the city falls into all of the following group(s) (simultaneously) <ul><li>Populated Coastal Places In Japan&nbsp;<b>and</b> </li><li>Port Settlements In Japan&nbsp;</li></ul>then the quality of living is <b>high</b>,0.75,"['Kobe', 'Yokohama', 'Osaka']","['Tokyo', 'Kobe', 'Yokohama', 'Osaka']",31,2,0.0130434782608696,arules,,,,,,
833486702,11/20/2015 16:50:09,11/20/2015 16:50:09,,"Following cities fall into all of the groups defined by the rule: <b>Almaty, Tashkent, Bishkek, Dushanbe </b><br/>For 3 of these cities (Tashkent, Bishkek, Dushanbe), the rule correctly predicts the quality of living as <b>low</b>.","Following cities fall into all of the groups defined by the rule: <b>Tashkent, Bishkek, Dushanbe</b><br/> All these countries have a risk of traffic accidents <b>low</b>",1,0.857142857142857,21,"['Dushanbe', 'Tashkent', 'Bishkek']",low,1,if the city falls into all of the following group(s) (simultaneously) <ul><li>Cities In Central Asia&nbsp;</li></ul>then the quality of living is <b>lowest</b>,0.75,"['Tashkent', 'Bishkek', 'Dushanbe']","['Almaty', 'Tashkent', 'Bishkek', 'Dushanbe']",26,1,0.0130434782608696,if the city falls into all of the following group(s) (simultaneously) <ul><li>Cities In Central Asia&nbsp;<b>and</b> </li><li>Capitals In Asia&nbsp;</li></ul>then the quality of living is <b>lowest</b>,1,"['Tashkent', 'Bishkek', 'Dushanbe']","['Tashkent', 'Bishkek', 'Dushanbe']",13,2,0.0130434782608696,arules,,,,,,
833486703,11/20/2015 16:50:09,11/20/2015 16:50:09,,"Following cities fall into all of the groups defined by the rule: <b>Amsterdam, Hamburg, Oslo, Aberdeen </b><br/>For 3 of these cities (Amsterdam, Hamburg, Oslo), the rule correctly predicts the quality of living as <b>high</b>.","Following cities fall into all of the groups defined by the rule: <b>Munich, Berlin, Hamburg, Stuttgart</b><br/> All these countries have a risk of traffic accidents <b>high</b>",0.285714285714286,0.25,34,['Hamburg'],high,0,if the city falls into all of the following group(s) (simultaneously) <ul><li>Port Cities And Towns Of The North Sea&nbsp;</li></ul>then the quality of living is <b>highest</b>,0.75,"['Amsterdam', 'Hamburg', 'Oslo']","['Amsterdam', 'Hamburg', 'Oslo', 'Aberdeen']",29,1,0.0130434782608696,if the city falls into all of the following group(s) (simultaneously) <ul><li>German State Capitals&nbsp;</li></ul>then the quality of living is <b>highest</b>,1,"['Munich', 'Berlin', 'Hamburg', 'Stuttgart']","['Munich', 'Berlin', 'Hamburg', 'Stuttgart']",6,1,0.0173913043478261,arules,,,,,,
833486704,11/20/2015 16:50:09,11/24/2015 19:30:09,,"Following cities fall into all of the groups defined by the rule: <b>Amsterdam, Hamburg, Oslo, Aberdeen </b><br/>For 3 of these cities (Amsterdam, Hamburg, Oslo), the rule correctly predicts the quality of living as <b>high</b>.","Following cities fall into all of the groups defined by the rule: <b>Hamburg, Luxembourg, Brussels</b><br/> All these countries have a risk of traffic accidents <b>high</b>",0.333333333333333,0.285714285714286,7,['Hamburg'],high,0,if the city falls into all of the following group(s) (simultaneously) <ul><li>Port Cities And Towns Of The North Sea&nbsp;</li></ul>then the quality of living is <b>highest</b>,0.75,"['Amsterdam', 'Hamburg', 'Oslo']","['Amsterdam', 'Hamburg', 'Oslo', 'Aberdeen']",29,1,0.0130434782608696,if the city falls into all of the following group(s) (simultaneously) <ul><li>NUTS1Statistical Regions Of The European Union&nbsp;</li></ul>then the quality of living is <b>highest</b>,1,"['Hamburg', 'Luxembourg', 'Brussels']","['Hamburg', 'Luxembourg', 'Brussels']",10,1,0.0130434782608696,arules,,,,,,
833486705,11/20/2015 16:50:09,11/21/2015 01:55:45,,"Following cities fall into all of the groups defined by the rule: <b>Tokyo, Kobe, Yokohama, Osaka </b><br/>For 3 of these cities (Kobe, Yokohama, Osaka), the rule correctly predicts the quality of living as <b>high</b>.","Following cities fall into all of the groups defined by the rule: <b>Tokyo, Kobe, Yokohama, Osaka </b><br/>For 3 of these cities (Kobe, Yokohama, Osaka), the rule correctly predicts the quality of living as <b>high</b>.",1,1,12,"['Yokohama', 'Osaka', 'Kobe']",high,1,if the city falls into all of the following group(s) (simultaneously) <ul><li>Populated Coastal Places In Japan&nbsp;<b>and</b> </li><li>Port Settlements In Japan&nbsp;</li></ul>then the quality of living is <b>high</b>,0.75,"['Kobe', 'Yokohama', 'Osaka']","['Tokyo', 'Kobe', 'Yokohama', 'Osaka']",31,2,0.0130434782608696,if the city falls into all of the following group(s) (simultaneously) <ul><li>Port Settlements In Japan&nbsp;</li></ul>then the quality of living is <b>high</b>,0.75,"['Kobe', 'Yokohama', 'Osaka']","['Tokyo', 'Kobe', 'Yokohama', 'Osaka']",24,1,0.0130434782608696,arules,,,,,,
833486706,11/20/2015 16:50:09,11/20/2015 16:50:09,,"Following cities fall into all of the groups defined by the rule: <b>Port Louis, Dakar, Libreville, Accra, Maputo, Douala </b><br/>For 4 of these cities (Dakar, Libreville, Accra, Maputo), the rule correctly predicts the quality of living as <b>low</b>.","Following cities fall into all of the groups defined by the rule: <b>Port Louis, Dakar, Libreville, Accra, Maputo </b><br/>For 4 of these cities (Dakar, Libreville, Accra, Maputo), the rule correctly predicts the quality of living as <b>low</b>.",1,0.909090909090909,27,"['Dakar', 'Libreville', 'Accra', 'Maputo']",low,1,if the city falls into all of the following group(s) (simultaneously) <ul><li>Port Cities In Africa&nbsp;</li></ul>then the quality of living is <b>low</b>,0.666666666666667,"['Dakar', 'Libreville', 'Accra', 'Maputo']","['Port Louis', 'Dakar', 'Libreville', 'Accra', 'Maputo', 'Douala']",34,1,0.0173913043478261,if the city falls into all of the following group(s) (simultaneously) <ul><li>Port Cities In Africa&nbsp;<b>and</b> </li><li>Capitals In Africa&nbsp;</li></ul>then the quality of living is <b>low</b>,0.8,"['Dakar', 'Libreville', 'Accra', 'Maputo']","['Port Louis', 'Dakar', 'Libreville', 'Accra', 'Maputo']",23,2,0.0173913043478261,arules,,,,,,
833486707,11/20/2015 16:50:09,11/30/2015 10:44:56,,"Following cities fall into all of the groups defined by the rule: <b>Copenhagen, Stockholm, Helsinki, Tallinn, Riga, Saint Petersburg </b><br/>For 3 of these cities (Copenhagen, Stockholm, Helsinki), the rule correctly predicts the quality of living as <b>high</b>.","Following cities fall into all of the groups defined by the rule: <b>Copenhagen, Stockholm, Helsinki, Tallinn, Riga </b><br/>For 3 of these cities (Copenhagen, Stockholm, Helsinki), the rule correctly predicts the quality of living as <b>high</b>.",1,0.909090909090909,9,"['Copenhagen', 'Stockholm', 'Helsinki']",high,1,if the city falls into all of the following group(s) (simultaneously) <ul><li>Port Cities And Towns Of The Baltic Sea&nbsp;</li></ul>then the quality of living is <b>highest</b>,0.5,"['Copenhagen', 'Stockholm', 'Helsinki']","['Copenhagen', 'Stockholm', 'Helsinki', 'Tallinn', 'Riga', 'Saint Petersburg']",43,1,0.0130434782608696,if the city falls into all of the following group(s) (simultaneously) <ul><li>Capitals In Europe&nbsp;<b>and</b> </li><li>Port Cities And Towns Of The Baltic Sea&nbsp;</li></ul>then the quality of living is <b>highest</b>,0.6,"['Copenhagen', 'Stockholm', 'Helsinki']","['Copenhagen', 'Stockholm', 'Helsinki', 'Tallinn', 'Riga']",40,2,0.0130434782608696,arules,,,,,,
833486708,11/20/2015 16:50:09,12/4/2015 02:51:07,,,,,,6,,low,,if the city falls into all of the following group(s) (simultaneously) <ul><li>Regional Capitals In Senegal&nbsp;</li></ul>then the quality of living is <b>low</b>,1,,,58505559780526497407225530228391542784,1,,if the city falls into all of the following group(s) (simultaneously) <ul><li>Port Cities In Africa&nbsp;<b>and</b> </li><li>Capitals In Africa&nbsp;</li></ul>then the quality of living is <b>low</b>,0.8,,,228058176694295005196931703153950195712,2,,dfInvertedHeuristics,,,,,,
833486709,11/20/2015 16:50:09,11/30/2015 10:44:55,,,,,,18,,high,,if the city falls into all of the following group(s) (simultaneously) <ul><li>Port Settlements In The United States&nbsp;<b>and</b> </li><li>County Seats In Pennsylvania&nbsp;</li></ul>then the quality of living is <b>high</b>,1,,,60622486094577599979690341863360823296,2,,if the city falls into all of the following group(s) (simultaneously) <ul><li>County Seats In Pennsylvania&nbsp;</li></ul>then the quality of living is <b>high</b>,1,,,274655948905695016685283550098488295424,1,,dfInvertedHeuristics,,,,,,
833486710,11/20/2015 16:50:09,11/20/2015 16:50:09,,,,,,33,,highest,,if the city falls into all of the following group(s) (simultaneously) <ul><li>Cities In Switzerland&nbsp;</li></ul>then the quality of living is <b>highest</b>,1,,,69826718773633604289818226074786463744,1,,if the city falls into all of the following group(s) (simultaneously) <ul><li>Capitals In Europe&nbsp;<b>and</b> </li><li>World Heritage Sites In Switzerland&nbsp;</li></ul>then the quality of living is <b>highest</b>,1,,,144088631963152994137168388594950209536,2,,dfInvertedHeuristics,,,,,,
833486711,11/20/2015 16:50:09,11/24/2015 19:30:09,,,,,,25,,high,,if the city falls into all of the following group(s) (simultaneously) <ul><li>NUTS3Statistical Regions Of The European Union&nbsp;</li></ul>then the quality of living is <b>high</b>,1,,,90003171364274408802708218167741644800,1,,if the city falls into all of the following group(s) (simultaneously) <ul><li>Capitals In Europe&nbsp;<b>and</b> </li><li>NUTS3Statistical Regions Of The European Union&nbsp;</li></ul>then the quality of living is <b>high</b>,1,,,328121904838913001979981510847441666048,2,,dfInvertedHeuristics,,,,,,
833486712,11/20/2015 16:50:09,11/20/2015 16:50:09,,,,,,15,,low,,if the city falls into all of the following group(s) (simultaneously) <ul><li>Populated Places In Gabon&nbsp;</li></ul>then the quality of living is <b>low</b>,1,,,144540238266823999231910082967255384064,1,,if the city falls into all of the following group(s) (simultaneously) <ul><li>Port Cities In Africa&nbsp;<b>and</b> </li><li>Capitals In Africa&nbsp;</li></ul>then the quality of living is <b>low</b>,0.8,,,228058176694295005196931703153950195712,2,,dfInvertedHeuristics,,,,,,
833486713,11/20/2015 16:50:09,11/30/2015 10:44:55,,,,,,13,,low,,if the city falls into all of the following group(s) (simultaneously) <ul><li>Provincial Capitals In Mozambique&nbsp;</li></ul>then the quality of living is <b>low</b>,1,,,175108142107955992045162784521122217984,1,,if the city falls into all of the following group(s) (simultaneously) <ul><li>Port Cities In Africa&nbsp;<b>and</b> </li><li>Capitals In Africa&nbsp;</li></ul>then the quality of living is <b>low</b>,0.8,,,228058176694295005196931703153950195712,2,,dfInvertedHeuristics,,,,,,
833486714,11/20/2015 16:50:09,11/20/2015 16:50:09,,,,,,3,,lowest,,if the city falls into all of the following group(s) (simultaneously) <ul><li>Regions Of Mali&nbsp;</li></ul>then the quality of living is <b>lowest</b>,1,,,206218685416168009314099021553134993408,1,,if the city falls into all of the following group(s) (simultaneously) <ul><li>Capitals In Africa&nbsp;<b>and</b> </li><li>Capital Districts And Territories&nbsp;</li></ul>then the quality of living is <b>lowest</b>,1,,,221051683448137006112839276173325238272,2,,dfInvertedHeuristics,,,,,,
833486715,11/20/2015 16:50:09,11/30/2015 10:44:55,,,,,,8,,lowest,,if the city falls into all of the following group(s) (simultaneously) <ul><li>Capitals In Africa&nbsp;<b>and</b> </li><li>Capital Districts And Territories&nbsp;</li></ul>then the quality of living is <b>lowest</b>,1,,,221051683448137006112839276173325238272,2,,if the city falls into all of the following group(s) (simultaneously) <ul><li>Regions Of Niger&nbsp;</li></ul>then the quality of living is <b>lowest</b>,1,,,301038215826859003682541414003461062656,1,,dfInvertedHeuristics,,,,,,
833486716,11/20/2015 16:50:09,11/24/2015 19:30:09,,,,,,2,,low,,if the city falls into all of the following group(s) (simultaneously) <ul><li>Port Cities In Africa&nbsp;<b>and</b> </li><li>Capitals In Africa&nbsp;</li></ul>then the quality of living is <b>low</b>,0.8,,,228058176694295005196931703153950195712,2,,if the city falls into all of the following group(s) (simultaneously) <ul><li>Regional Capitals In Ghana&nbsp;</li></ul>then the quality of living is <b>low</b>,1,,,180083146646905987173131015471075688448,1,,dfInvertedHeuristics,,,,,,
833486717,11/20/2015 16:50:09,11/20/2015 16:50:09,,,,,,10,,high,,if the city falls into all of the following group(s) (simultaneously) <ul><li>County Seats In Pennsylvania&nbsp;</li></ul>then the quality of living is <b>high</b>,1,,,274655948905695016685283550098488295424,1,,if the city falls into all of the following group(s) (simultaneously) <ul><li>Port Settlements In The United States&nbsp;<b>and</b> </li><li>County Seats In Pennsylvania&nbsp;</li></ul>then the quality of living is <b>high</b>,1,,,60622486094577599979690341863360823296,2,,dfInvertedHeuristics,,,,,,
833486718,11/20/2015 16:50:09,12/4/2015 02:51:07,,,,,,28,,lowest,,if the city falls into all of the following group(s) (simultaneously) <ul><li>Capitals In Asia&nbsp;<b>and</b> </li><li>Planned Cities In Pakistan&nbsp;</li></ul>then the quality of living is <b>lowest</b>,1,,,312373262426977983241236794159493283840,2,,if the city falls into all of the following group(s) (simultaneously) <ul><li>Metropolitan Areas Of Pakistan&nbsp;</li></ul>then the quality of living is <b>lowest</b>,1,,,45181211757818202708553144131492249600,1,,dfInvertedHeuristics,,,,,,
833486719,11/20/2015 16:50:09,11/23/2015 00:59:03,,,,,,29,,highest,,if the city falls into all of the following group(s) (simultaneously) <ul><li>Viking Age Populated Places&nbsp;</li></ul>then the quality of living is <b>highest</b>,1,,,314401222875618015858874384456477573120,1,,if the city falls into all of the following group(s) (simultaneously) <ul><li>Capitals In Europe&nbsp;<b>and</b> </li><li>Viking Age Populated Places&nbsp;</li></ul>then the quality of living is <b>highest</b>,1,,,242593162747154009415104832508788736000,2,,dfInvertedHeuristics,,,,,,
