_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,what_is_the_rationale_for_your_choice,which_of_the_rules_do_you_find_as_more_plausible,orig__golden,cluer1,cluer2,correctlyclassifiedoverlap,coverageoverlap,id,intersectionwholerule,label,literalintersectionlength,r1,r1conf,r1correct,r1coverage,r1id,r1len,r1supp,r2,r2conf,r2correct,r2coverage,r2id,r2len,r2supp,tag,what_is_the_rationale_for_your_choice_gold,which_of_the_rules_do_you_find_as_more_plausible_gold,which_of_the_rules_do_you_find_as_more_plausible_gold_reason
833486692,12/8/2015 19:22:58,False,1825925293,,12/8/2015 19:03:03,False,clixsense,1.0,-4622981490230976697,CAN,ON,London,"Germany has a very high standard of living, whereas there are numerous NUTS1 regions in the EU, some of which may have lower standards of living, therefore rule 1 is more plausible.",Rule 1 (weak preference),,"Following cities fall into all of the groups defined by the rule: <b>Munich, Berlin, Hamburg, Stuttgart</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following cities fall into all of the groups defined by the rule: <b>Hamburg, Luxembourg, Brussels</b><br/> All these countries have a risk of traffic accidents <b>high</b>",0.285714285714,0.285714285714,11,['Hamburg'],high,0.0,if the city falls into all of the following group(s) (simultaneously) <ul><li>German State Capitals&nbsp;</li></ul>then the quality of living is <b>highest</b>,1.0,"['Munich', 'Berlin', 'Hamburg', 'Stuttgart']","['Munich', 'Berlin', 'Hamburg', 'Stuttgart']",6,1,0.0173913043478,if the city falls into all of the following group(s) (simultaneously) <ul><li>NUTS1Statistical Regions Of The European Union&nbsp;</li></ul>then the quality of living is <b>highest</b>,1.0,"['Hamburg', 'Luxembourg', 'Brussels']","['Hamburg', 'Luxembourg', 'Brussels']",10,1,0.0130434782609,arules,,,
833486692,12/9/2015 10:38:15,False,1826470157,,12/9/2015 10:32:29,False,prodege,1.0,-5217799988074681000,USA,CA,Los Angeles,the rules only have one condition,No preference,,"Following cities fall into all of the groups defined by the rule: <b>Munich, Berlin, Hamburg, Stuttgart</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following cities fall into all of the groups defined by the rule: <b>Hamburg, Luxembourg, Brussels</b><br/> All these countries have a risk of traffic accidents <b>high</b>",0.285714285714,0.285714285714,11,['Hamburg'],high,0.0,if the city falls into all of the following group(s) (simultaneously) <ul><li>German State Capitals&nbsp;</li></ul>then the quality of living is <b>highest</b>,1.0,"['Munich', 'Berlin', 'Hamburg', 'Stuttgart']","['Munich', 'Berlin', 'Hamburg', 'Stuttgart']",6,1,0.0173913043478,if the city falls into all of the following group(s) (simultaneously) <ul><li>NUTS1Statistical Regions Of The European Union&nbsp;</li></ul>then the quality of living is <b>highest</b>,1.0,"['Hamburg', 'Luxembourg', 'Brussels']","['Hamburg', 'Luxembourg', 'Brussels']",10,1,0.0130434782609,arules,,,
833486692,12/12/2015 03:21:58,False,1830301951,,12/12/2015 03:17:09,False,fusioncash,1.0,1639332490183741760,USA,WI,Genoa City,"I only pick 1 because I'm not quite sure what 2 is, but it doesn't sound appealing.",Rule 1 (weak preference),,"Following cities fall into all of the groups defined by the rule: <b>Munich, Berlin, Hamburg, Stuttgart</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following cities fall into all of the groups defined by the rule: <b>Hamburg, Luxembourg, Brussels</b><br/> All these countries have a risk of traffic accidents <b>high</b>",0.285714285714,0.285714285714,11,['Hamburg'],high,0.0,if the city falls into all of the following group(s) (simultaneously) <ul><li>German State Capitals&nbsp;</li></ul>then the quality of living is <b>highest</b>,1.0,"['Munich', 'Berlin', 'Hamburg', 'Stuttgart']","['Munich', 'Berlin', 'Hamburg', 'Stuttgart']",6,1,0.0173913043478,if the city falls into all of the following group(s) (simultaneously) <ul><li>NUTS1Statistical Regions Of The European Union&nbsp;</li></ul>then the quality of living is <b>highest</b>,1.0,"['Hamburg', 'Luxembourg', 'Brussels']","['Hamburg', 'Luxembourg', 'Brussels']",10,1,0.0130434782609,arules,,,
833486693,11/24/2015 21:00:56,False,1811236292,,11/24/2015 20:48:34,False,prodege,1.0,-4966026735920940732,USA,NY,Delmar,I assume that both the capital and metropolitan cities of india are nice places,No preference,,"Following cities fall into all of the groups defined by the rule: <b>Bangalore, Chennai, Mumbai, New Delhi, Kolkata</b><br/> All these countries have a risk of traffic accidents <b>low</b>","Following cities fall into all of the groups defined by the rule: <b>Pune, Bangalore, Chennai, Mumbai, Kolkata</b><br/> All these countries have a risk of traffic accidents <b>low</b>",0.8,0.8,23,"['Bangalore', 'Mumbai', 'Chennai', 'Kolkata']",low,0.0,if the city falls into all of the following group(s) (simultaneously) <ul><li>Indian Capital Cities&nbsp;</li></ul>then the quality of living is <b>low</b>,1.0,"['Bangalore', 'Chennai', 'Mumbai', 'New Delhi', 'Kolkata']","['Bangalore', 'Chennai', 'Mumbai', 'New Delhi', 'Kolkata']",7,1,0.0217391304348,if the city falls into all of the following group(s) (simultaneously) <ul><li>Metropolitan Cities In India&nbsp;</li></ul>then the quality of living is <b>low</b>,1.0,"['Pune', 'Bangalore', 'Chennai', 'Mumbai', 'Kolkata']","['Pune', 'Bangalore', 'Chennai', 'Mumbai', 'Kolkata']",5,1,0.0217391304348,arules,,,
833486693,11/25/2015 03:25:45,False,1811787712,,11/25/2015 03:22:33,False,prodege,1.0,-8251772860020055927,CAN,BC,Burnaby,Cities that meet Rule 1 are subset of those that meet Rule 2.  It seems reasonable that the cities that aren't capitals would have a relatively lower standard of living.,Rule 2 (weak preference),,"Following cities fall into all of the groups defined by the rule: <b>Bangalore, Chennai, Mumbai, New Delhi, Kolkata</b><br/> All these countries have a risk of traffic accidents <b>low</b>","Following cities fall into all of the groups defined by the rule: <b>Pune, Bangalore, Chennai, Mumbai, Kolkata</b><br/> All these countries have a risk of traffic accidents <b>low</b>",0.8,0.8,23,"['Bangalore', 'Mumbai', 'Chennai', 'Kolkata']",low,0.0,if the city falls into all of the following group(s) (simultaneously) <ul><li>Indian Capital Cities&nbsp;</li></ul>then the quality of living is <b>low</b>,1.0,"['Bangalore', 'Chennai', 'Mumbai', 'New Delhi', 'Kolkata']","['Bangalore', 'Chennai', 'Mumbai', 'New Delhi', 'Kolkata']",7,1,0.0217391304348,if the city falls into all of the following group(s) (simultaneously) <ul><li>Metropolitan Cities In India&nbsp;</li></ul>then the quality of living is <b>low</b>,1.0,"['Pune', 'Bangalore', 'Chennai', 'Mumbai', 'Kolkata']","['Pune', 'Bangalore', 'Chennai', 'Mumbai', 'Kolkata']",5,1,0.0217391304348,arules,,,
833486693,11/25/2015 14:39:13,False,1812301388,,11/25/2015 14:35:35,False,prodege,1.0,-1563120943827179408,CAN,ON,Toronto,"Both rules are similar, but rule 2 seems more plausible.",Rule 2 (weak preference),,"Following cities fall into all of the groups defined by the rule: <b>Bangalore, Chennai, Mumbai, New Delhi, Kolkata</b><br/> All these countries have a risk of traffic accidents <b>low</b>","Following cities fall into all of the groups defined by the rule: <b>Pune, Bangalore, Chennai, Mumbai, Kolkata</b><br/> All these countries have a risk of traffic accidents <b>low</b>",0.8,0.8,23,"['Bangalore', 'Mumbai', 'Chennai', 'Kolkata']",low,0.0,if the city falls into all of the following group(s) (simultaneously) <ul><li>Indian Capital Cities&nbsp;</li></ul>then the quality of living is <b>low</b>,1.0,"['Bangalore', 'Chennai', 'Mumbai', 'New Delhi', 'Kolkata']","['Bangalore', 'Chennai', 'Mumbai', 'New Delhi', 'Kolkata']",7,1,0.0217391304348,if the city falls into all of the following group(s) (simultaneously) <ul><li>Metropolitan Cities In India&nbsp;</li></ul>then the quality of living is <b>low</b>,1.0,"['Pune', 'Bangalore', 'Chennai', 'Mumbai', 'Kolkata']","['Pune', 'Bangalore', 'Chennai', 'Mumbai', 'Kolkata']",5,1,0.0217391304348,arules,,,
833486693,11/26/2015 13:44:08,False,1813245502,,11/26/2015 13:38:25,False,prodege,0.8333,3512264911078893249,USA,CA,San Diego,Higher probability,Rule 2 (strong preference),,"Following cities fall into all of the groups defined by the rule: <b>Bangalore, Chennai, Mumbai, New Delhi, Kolkata</b><br/> All these countries have a risk of traffic accidents <b>low</b>","Following cities fall into all of the groups defined by the rule: <b>Pune, Bangalore, Chennai, Mumbai, Kolkata</b><br/> All these countries have a risk of traffic accidents <b>low</b>",0.8,0.8,23,"['Bangalore', 'Mumbai', 'Chennai', 'Kolkata']",low,0.0,if the city falls into all of the following group(s) (simultaneously) <ul><li>Indian Capital Cities&nbsp;</li></ul>then the quality of living is <b>low</b>,1.0,"['Bangalore', 'Chennai', 'Mumbai', 'New Delhi', 'Kolkata']","['Bangalore', 'Chennai', 'Mumbai', 'New Delhi', 'Kolkata']",7,1,0.0217391304348,if the city falls into all of the following group(s) (simultaneously) <ul><li>Metropolitan Cities In India&nbsp;</li></ul>then the quality of living is <b>low</b>,1.0,"['Pune', 'Bangalore', 'Chennai', 'Mumbai', 'Kolkata']","['Pune', 'Bangalore', 'Chennai', 'Mumbai', 'Kolkata']",5,1,0.0217391304348,arules,,,
833486693,11/26/2015 16:08:57,False,1813338889,,11/26/2015 16:06:09,False,inboxpounds,1.0,-8171693150563976186,GBR,B7,Bristol,"Both rules are very similar, no preference",No preference,,"Following cities fall into all of the groups defined by the rule: <b>Bangalore, Chennai, Mumbai, New Delhi, Kolkata</b><br/> All these countries have a risk of traffic accidents <b>low</b>","Following cities fall into all of the groups defined by the rule: <b>Pune, Bangalore, Chennai, Mumbai, Kolkata</b><br/> All these countries have a risk of traffic accidents <b>low</b>",0.8,0.8,23,"['Bangalore', 'Mumbai', 'Chennai', 'Kolkata']",low,0.0,if the city falls into all of the following group(s) (simultaneously) <ul><li>Indian Capital Cities&nbsp;</li></ul>then the quality of living is <b>low</b>,1.0,"['Bangalore', 'Chennai', 'Mumbai', 'New Delhi', 'Kolkata']","['Bangalore', 'Chennai', 'Mumbai', 'New Delhi', 'Kolkata']",7,1,0.0217391304348,if the city falls into all of the following group(s) (simultaneously) <ul><li>Metropolitan Cities In India&nbsp;</li></ul>then the quality of living is <b>low</b>,1.0,"['Pune', 'Bangalore', 'Chennai', 'Mumbai', 'Kolkata']","['Pune', 'Bangalore', 'Chennai', 'Mumbai', 'Kolkata']",5,1,0.0217391304348,arules,,,
833486694,11/20/2015 18:34:02,False,1808262078,,11/20/2015 18:32:01,False,tremorgames,1.0,-2469364701371406213,USA,MO,Columbia,There are more possibilites in Rule 2.,Rule 2 (strong preference),,"Following cities fall into all of the groups defined by the rule: <b>Bangalore, Chennai, Mumbai, New Delhi, Kolkata</b><br/> All these countries have a risk of traffic accidents <b>low</b>","Following cities fall into all of the groups defined by the rule: <b>Bangalore, Chennai, Mumbai, Kolkata</b><br/> All these countries have a risk of traffic accidents <b>low</b>",0.888888888889,0.888888888889,22,"['Bangalore', 'Mumbai', 'Chennai', 'Kolkata']",low,1.0,if the city falls into all of the following group(s) (simultaneously) <ul><li>Indian Capital Cities&nbsp;</li></ul>then the quality of living is <b>low</b>,1.0,"['Bangalore', 'Chennai', 'Mumbai', 'New Delhi', 'Kolkata']","['Bangalore', 'Chennai', 'Mumbai', 'New Delhi', 'Kolkata']",7,1,0.0217391304348,if the city falls into all of the following group(s) (simultaneously) <ul><li>Metropolitan Cities In India&nbsp;<b>and</b> </li><li>Indian Capital Cities&nbsp;</li></ul>then the quality of living is <b>low</b>,1.0,"['Bangalore', 'Chennai', 'Mumbai', 'Kolkata']","['Bangalore', 'Chennai', 'Mumbai', 'Kolkata']",15,2,0.0173913043478,arules,,,
833486694,11/20/2015 23:38:59,False,1808550830,,11/20/2015 23:22:40,False,prodege,0.8333,3964219098110797428,GBR,,,Capital cities are often metropolitan cities and even when they are not it is quite possible that both capital cities and metropolitan cities can have low qualities of living.,No preference,,"Following cities fall into all of the groups defined by the rule: <b>Bangalore, Chennai, Mumbai, New Delhi, Kolkata</b><br/> All these countries have a risk of traffic accidents <b>low</b>","Following cities fall into all of the groups defined by the rule: <b>Bangalore, Chennai, Mumbai, Kolkata</b><br/> All these countries have a risk of traffic accidents <b>low</b>",0.888888888889,0.888888888889,22,"['Bangalore', 'Mumbai', 'Chennai', 'Kolkata']",low,1.0,if the city falls into all of the following group(s) (simultaneously) <ul><li>Indian Capital Cities&nbsp;</li></ul>then the quality of living is <b>low</b>,1.0,"['Bangalore', 'Chennai', 'Mumbai', 'New Delhi', 'Kolkata']","['Bangalore', 'Chennai', 'Mumbai', 'New Delhi', 'Kolkata']",7,1,0.0217391304348,if the city falls into all of the following group(s) (simultaneously) <ul><li>Metropolitan Cities In India&nbsp;<b>and</b> </li><li>Indian Capital Cities&nbsp;</li></ul>then the quality of living is <b>low</b>,1.0,"['Bangalore', 'Chennai', 'Mumbai', 'Kolkata']","['Bangalore', 'Chennai', 'Mumbai', 'Kolkata']",15,2,0.0173913043478,arules,,,
833486694,11/21/2015 00:56:45,False,1808653925,,11/21/2015 00:51:49,False,sendearnings,1.0,8152580085630674071,USA,WA,Seattle,"Weak preference for Rule 2 because it conveys and considers two items of info to arrive at the quality of life score, whereas Rule 1 only has one consideration.",Rule 2 (weak preference),,"Following cities fall into all of the groups defined by the rule: <b>Bangalore, Chennai, Mumbai, New Delhi, Kolkata</b><br/> All these countries have a risk of traffic accidents <b>low</b>","Following cities fall into all of the groups defined by the rule: <b>Bangalore, Chennai, Mumbai, Kolkata</b><br/> All these countries have a risk of traffic accidents <b>low</b>",0.888888888889,0.888888888889,22,"['Bangalore', 'Mumbai', 'Chennai', 'Kolkata']",low,1.0,if the city falls into all of the following group(s) (simultaneously) <ul><li>Indian Capital Cities&nbsp;</li></ul>then the quality of living is <b>low</b>,1.0,"['Bangalore', 'Chennai', 'Mumbai', 'New Delhi', 'Kolkata']","['Bangalore', 'Chennai', 'Mumbai', 'New Delhi', 'Kolkata']",7,1,0.0217391304348,if the city falls into all of the following group(s) (simultaneously) <ul><li>Metropolitan Cities In India&nbsp;<b>and</b> </li><li>Indian Capital Cities&nbsp;</li></ul>then the quality of living is <b>low</b>,1.0,"['Bangalore', 'Chennai', 'Mumbai', 'Kolkata']","['Bangalore', 'Chennai', 'Mumbai', 'Kolkata']",15,2,0.0173913043478,arules,,,
833486694,11/21/2015 01:49:28,False,1808724244,,11/21/2015 01:46:38,False,neodev,1.0,1265824130630140134,USA,,,,Rule 2 (weak preference),,"Following cities fall into all of the groups defined by the rule: <b>Bangalore, Chennai, Mumbai, New Delhi, Kolkata</b><br/> All these countries have a risk of traffic accidents <b>low</b>","Following cities fall into all of the groups defined by the rule: <b>Bangalore, Chennai, Mumbai, Kolkata</b><br/> All these countries have a risk of traffic accidents <b>low</b>",0.888888888889,0.888888888889,22,"['Bangalore', 'Mumbai', 'Chennai', 'Kolkata']",low,1.0,if the city falls into all of the following group(s) (simultaneously) <ul><li>Indian Capital Cities&nbsp;</li></ul>then the quality of living is <b>low</b>,1.0,"['Bangalore', 'Chennai', 'Mumbai', 'New Delhi', 'Kolkata']","['Bangalore', 'Chennai', 'Mumbai', 'New Delhi', 'Kolkata']",7,1,0.0217391304348,if the city falls into all of the following group(s) (simultaneously) <ul><li>Metropolitan Cities In India&nbsp;<b>and</b> </li><li>Indian Capital Cities&nbsp;</li></ul>then the quality of living is <b>low</b>,1.0,"['Bangalore', 'Chennai', 'Mumbai', 'Kolkata']","['Bangalore', 'Chennai', 'Mumbai', 'Kolkata']",15,2,0.0173913043478,arules,,,
833486694,11/21/2015 01:55:32,False,1808731895,,11/21/2015 01:51:39,False,instagc,1.0,5421535080639904514,USA,TX,El Paso,easier for the rule to be met so it's  more plausible,Rule 1 (weak preference),,"Following cities fall into all of the groups defined by the rule: <b>Bangalore, Chennai, Mumbai, New Delhi, Kolkata</b><br/> All these countries have a risk of traffic accidents <b>low</b>","Following cities fall into all of the groups defined by the rule: <b>Bangalore, Chennai, Mumbai, Kolkata</b><br/> All these countries have a risk of traffic accidents <b>low</b>",0.888888888889,0.888888888889,22,"['Bangalore', 'Mumbai', 'Chennai', 'Kolkata']",low,1.0,if the city falls into all of the following group(s) (simultaneously) <ul><li>Indian Capital Cities&nbsp;</li></ul>then the quality of living is <b>low</b>,1.0,"['Bangalore', 'Chennai', 'Mumbai', 'New Delhi', 'Kolkata']","['Bangalore', 'Chennai', 'Mumbai', 'New Delhi', 'Kolkata']",7,1,0.0217391304348,if the city falls into all of the following group(s) (simultaneously) <ul><li>Metropolitan Cities In India&nbsp;<b>and</b> </li><li>Indian Capital Cities&nbsp;</li></ul>then the quality of living is <b>low</b>,1.0,"['Bangalore', 'Chennai', 'Mumbai', 'Kolkata']","['Bangalore', 'Chennai', 'Mumbai', 'Kolkata']",15,2,0.0173913043478,arules,,,
833486695,11/24/2015 21:00:56,False,1811236300,,11/24/2015 20:48:34,False,prodege,1.0,-4966026735920940732,USA,NY,Delmar,Coastal cities are nice,Rule 1 (strong preference),,"Following cities fall into all of the groups defined by the rule: <b>Sydney, Melbourne, Adelaide, Brisbane</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following cities fall into all of the groups defined by the rule: <b>Sydney, Melbourne, Adelaide, Canberra, Brisbane</b><br/> All these countries have a risk of traffic accidents <b>high</b>",0.888888888889,0.888888888889,0,"['Melbourne', 'Sydney', 'Adelaide', 'Brisbane']",high,0.0,if the city falls into all of the following group(s) (simultaneously) <ul><li>Coastal Cities In Australia&nbsp;</li></ul>then the quality of living is <b>highest</b>,1.0,"['Sydney', 'Melbourne', 'Adelaide', 'Brisbane']","['Sydney', 'Melbourne', 'Adelaide', 'Brisbane']",9,1,0.0173913043478,if the city falls into all of the following group(s) (simultaneously) <ul><li>Australian Capital Cities&nbsp;</li></ul>then the quality of living is <b>highest</b>,1.0,"['Sydney', 'Melbourne', 'Adelaide', 'Canberra', 'Brisbane']","['Sydney', 'Melbourne', 'Adelaide', 'Canberra', 'Brisbane']",11,1,0.0217391304348,arules,,,
833486695,11/25/2015 03:25:45,False,1811787716,,11/25/2015 03:22:33,False,prodege,1.0,-8251772860020055927,CAN,BC,Burnaby,Insufficient evidence to base a conclusion.,No preference,,"Following cities fall into all of the groups defined by the rule: <b>Sydney, Melbourne, Adelaide, Brisbane</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following cities fall into all of the groups defined by the rule: <b>Sydney, Melbourne, Adelaide, Canberra, Brisbane</b><br/> All these countries have a risk of traffic accidents <b>high</b>",0.888888888889,0.888888888889,0,"['Melbourne', 'Sydney', 'Adelaide', 'Brisbane']",high,0.0,if the city falls into all of the following group(s) (simultaneously) <ul><li>Coastal Cities In Australia&nbsp;</li></ul>then the quality of living is <b>highest</b>,1.0,"['Sydney', 'Melbourne', 'Adelaide', 'Brisbane']","['Sydney', 'Melbourne', 'Adelaide', 'Brisbane']",9,1,0.0173913043478,if the city falls into all of the following group(s) (simultaneously) <ul><li>Australian Capital Cities&nbsp;</li></ul>then the quality of living is <b>highest</b>,1.0,"['Sydney', 'Melbourne', 'Adelaide', 'Canberra', 'Brisbane']","['Sydney', 'Melbourne', 'Adelaide', 'Canberra', 'Brisbane']",11,1,0.0217391304348,arules,,,
833486695,11/25/2015 14:39:13,False,1812301385,,11/25/2015 14:35:35,False,prodege,1.0,-1563120943827179408,CAN,ON,Toronto,Cities have a higher quality of living potential as there are more resources.,Rule 2 (weak preference),,"Following cities fall into all of the groups defined by the rule: <b>Sydney, Melbourne, Adelaide, Brisbane</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following cities fall into all of the groups defined by the rule: <b>Sydney, Melbourne, Adelaide, Canberra, Brisbane</b><br/> All these countries have a risk of traffic accidents <b>high</b>",0.888888888889,0.888888888889,0,"['Melbourne', 'Sydney', 'Adelaide', 'Brisbane']",high,0.0,if the city falls into all of the following group(s) (simultaneously) <ul><li>Coastal Cities In Australia&nbsp;</li></ul>then the quality of living is <b>highest</b>,1.0,"['Sydney', 'Melbourne', 'Adelaide', 'Brisbane']","['Sydney', 'Melbourne', 'Adelaide', 'Brisbane']",9,1,0.0173913043478,if the city falls into all of the following group(s) (simultaneously) <ul><li>Australian Capital Cities&nbsp;</li></ul>then the quality of living is <b>highest</b>,1.0,"['Sydney', 'Melbourne', 'Adelaide', 'Canberra', 'Brisbane']","['Sydney', 'Melbourne', 'Adelaide', 'Canberra', 'Brisbane']",11,1,0.0217391304348,arules,,,
833486695,11/26/2015 13:44:08,False,1813245504,,11/26/2015 13:38:25,False,prodege,0.8333,3512264911078893249,USA,CA,San Diego,Better to live on coast,Rule 1 (weak preference),,"Following cities fall into all of the groups defined by the rule: <b>Sydney, Melbourne, Adelaide, Brisbane</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following cities fall into all of the groups defined by the rule: <b>Sydney, Melbourne, Adelaide, Canberra, Brisbane</b><br/> All these countries have a risk of traffic accidents <b>high</b>",0.888888888889,0.888888888889,0,"['Melbourne', 'Sydney', 'Adelaide', 'Brisbane']",high,0.0,if the city falls into all of the following group(s) (simultaneously) <ul><li>Coastal Cities In Australia&nbsp;</li></ul>then the quality of living is <b>highest</b>,1.0,"['Sydney', 'Melbourne', 'Adelaide', 'Brisbane']","['Sydney', 'Melbourne', 'Adelaide', 'Brisbane']",9,1,0.0173913043478,if the city falls into all of the following group(s) (simultaneously) <ul><li>Australian Capital Cities&nbsp;</li></ul>then the quality of living is <b>highest</b>,1.0,"['Sydney', 'Melbourne', 'Adelaide', 'Canberra', 'Brisbane']","['Sydney', 'Melbourne', 'Adelaide', 'Canberra', 'Brisbane']",11,1,0.0217391304348,arules,,,
833486695,11/26/2015 16:08:57,False,1813338897,,11/26/2015 16:06:09,False,inboxpounds,1.0,-8171693150563976186,GBR,B7,Bristol,Both rules are equally plausible,No preference,,"Following cities fall into all of the groups defined by the rule: <b>Sydney, Melbourne, Adelaide, Brisbane</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following cities fall into all of the groups defined by the rule: <b>Sydney, Melbourne, Adelaide, Canberra, Brisbane</b><br/> All these countries have a risk of traffic accidents <b>high</b>",0.888888888889,0.888888888889,0,"['Melbourne', 'Sydney', 'Adelaide', 'Brisbane']",high,0.0,if the city falls into all of the following group(s) (simultaneously) <ul><li>Coastal Cities In Australia&nbsp;</li></ul>then the quality of living is <b>highest</b>,1.0,"['Sydney', 'Melbourne', 'Adelaide', 'Brisbane']","['Sydney', 'Melbourne', 'Adelaide', 'Brisbane']",9,1,0.0173913043478,if the city falls into all of the following group(s) (simultaneously) <ul><li>Australian Capital Cities&nbsp;</li></ul>then the quality of living is <b>highest</b>,1.0,"['Sydney', 'Melbourne', 'Adelaide', 'Canberra', 'Brisbane']","['Sydney', 'Melbourne', 'Adelaide', 'Canberra', 'Brisbane']",11,1,0.0217391304348,arules,,,
833486696,12/15/2015 20:55:12,False,1833187820,,12/15/2015 20:52:34,False,instagc,0.8333,-3945993525725640437,USA,PA,Philadelphia,The sample size is smaller and a capital is more likely to have a higher quality of living.,Rule 2 (strong preference),,"Following cities fall into all of the groups defined by the rule: <b>Zurich, Geneva, Bern</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following cities fall into all of the groups defined by the rule: <b>Zurich, Geneva, Bern</b><br/> All these countries have a risk of traffic accidents <b>high</b>",1.0,1.0,19,"['Zurich', 'Bern', 'Geneva']",high,1.0,if the city falls into all of the following group(s) (simultaneously) <ul><li>Cities In Switzerland&nbsp;<b>and</b> </li><li>Cantonal Capitals Of Switzerland&nbsp;</li></ul>then the quality of living is <b>highest</b>,1.0,"['Zurich', 'Geneva', 'Bern']","['Zurich', 'Geneva', 'Bern']",12,2,0.0130434782609,if the city falls into all of the following group(s) (simultaneously) <ul><li>Cantonal Capitals Of Switzerland&nbsp;</li></ul>then the quality of living is <b>highest</b>,1.0,"['Zurich', 'Geneva', 'Bern']","['Zurich', 'Geneva', 'Bern']",0,1,0.0130434782609,arules,,,
833486696,12/20/2015 19:48:55,False,1837237335,,12/20/2015 19:44:39,False,prodege,0.8333,6926418834212221769,USA,NV,Las Vegas,It's more specific.,Rule 1 (weak preference),,"Following cities fall into all of the groups defined by the rule: <b>Zurich, Geneva, Bern</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following cities fall into all of the groups defined by the rule: <b>Zurich, Geneva, Bern</b><br/> All these countries have a risk of traffic accidents <b>high</b>",1.0,1.0,19,"['Zurich', 'Bern', 'Geneva']",high,1.0,if the city falls into all of the following group(s) (simultaneously) <ul><li>Cities In Switzerland&nbsp;<b>and</b> </li><li>Cantonal Capitals Of Switzerland&nbsp;</li></ul>then the quality of living is <b>highest</b>,1.0,"['Zurich', 'Geneva', 'Bern']","['Zurich', 'Geneva', 'Bern']",12,2,0.0130434782609,if the city falls into all of the following group(s) (simultaneously) <ul><li>Cantonal Capitals Of Switzerland&nbsp;</li></ul>then the quality of living is <b>highest</b>,1.0,"['Zurich', 'Geneva', 'Bern']","['Zurich', 'Geneva', 'Bern']",0,1,0.0130434782609,arules,,,
833486696,12/21/2015 09:16:11,False,1837579596,,12/21/2015 09:14:27,False,elite,1.0,-3970259062583885055,USA,NY,Rochester,,Rule 2 (strong preference),,"Following cities fall into all of the groups defined by the rule: <b>Zurich, Geneva, Bern</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following cities fall into all of the groups defined by the rule: <b>Zurich, Geneva, Bern</b><br/> All these countries have a risk of traffic accidents <b>high</b>",1.0,1.0,19,"['Zurich', 'Bern', 'Geneva']",high,1.0,if the city falls into all of the following group(s) (simultaneously) <ul><li>Cities In Switzerland&nbsp;<b>and</b> </li><li>Cantonal Capitals Of Switzerland&nbsp;</li></ul>then the quality of living is <b>highest</b>,1.0,"['Zurich', 'Geneva', 'Bern']","['Zurich', 'Geneva', 'Bern']",12,2,0.0130434782609,if the city falls into all of the following group(s) (simultaneously) <ul><li>Cantonal Capitals Of Switzerland&nbsp;</li></ul>then the quality of living is <b>highest</b>,1.0,"['Zurich', 'Geneva', 'Bern']","['Zurich', 'Geneva', 'Bern']",0,1,0.0130434782609,arules,,,
833486696,12/21/2015 10:45:48,False,1837653937,,12/21/2015 10:33:04,False,neodev,1.0,-3825844082932302713,CAN,QC,Laval,"I think it's a well-known fact that life quality is high in Switzerland and since both rules point exclusively to Switzerland cities, then it's hard to have a preference.",No preference,,"Following cities fall into all of the groups defined by the rule: <b>Zurich, Geneva, Bern</b><br/> All these countries have a risk of traffic accidents <b>high</b>","Following cities fall into all of the groups defined by the rule: <b>Zurich, Geneva, Bern</b><br/> All these countries have a risk of traffic accidents <b>high</b>",1.0,1.0,19,"['Zurich', 'Bern', 'Geneva']",high,1.0,if the city falls into all of the following group(s) (simultaneously) <ul><li>Cities In Switzerland&nbsp;<b>and</b> </li><li>Cantonal Capitals Of Switzerland&nbsp;</li></ul>then the quality of living is <b>highest</b>,1.0,"['Zurich', 'Geneva', 'Bern']","['Zurich', 'Geneva', 'Bern']",12,2,0.0130434782609,if the city falls into all of the following group(s) (simultaneously) <ul><li>Cantonal Capitals Of Switzerland&nbsp;</li></ul>then the quality of living is <b>highest</b>,1.0,"['Zurich', 'Geneva', 'Bern']","['Zurich', 'Geneva', 'Bern']",0,1,0.0130434782609,arules,,,
